step,total_loss,actor_loss,q1_loss,q2_loss,alpha
1,0.3908354640007019,0.23709921538829803,0.023031985387206078,0.13070425391197205,0.19993999600410461
2,0.3769075274467468,0.2255956083536148,0.0320117212831974,0.11930020153522491,0.1998799443244934
3,0.4280860424041748,0.298063725233078,0.03396503999829292,0.09605725109577179,0.19982032477855682
4,0.3961300849914551,0.2559696435928345,0.036072276532649994,0.10408815741539001,0.19976048171520233
5,0.39266106486320496,0.2975825369358063,0.03207516297698021,0.06300336867570877,0.1997007578611374
6,0.27518415451049805,0.16091211140155792,0.04652370512485504,0.06774832308292389,0.19964057207107544
7,0.2835109829902649,0.177127406001091,0.04233679175376892,0.06404678523540497,0.19958001375198364
8,0.3132917284965515,0.22329775989055634,0.04424351453781128,0.0457504503428936,0.19951960444450378
9,0.2779657244682312,0.21707333624362946,0.01800927147269249,0.04288312420248985,0.19945932924747467
10,0.266419917345047,0.19796998798847198,0.018816424533724785,0.04963350296020508,0.1993989795446396
11,0.2353093922138214,0.1618504822254181,0.03257015720009804,0.04088876023888588,0.19933845102787018
12,0.2636023163795471,0.18886567652225494,0.03234158828854561,0.04239506646990776,0.19927796721458435
13,0.3390384912490845,0.17121508717536926,0.08471283316612244,0.08311057835817337,0.19921739399433136
14,0.21205684542655945,0.16244344413280487,0.02423686347901821,0.02537655085325241,0.1991567760705948
15,0.22612066566944122,0.18652558326721191,0.01954100839793682,0.02005406841635704,0.19909630715847015
16,0.17221702635288239,0.11991970241069794,0.026649989187717438,0.025647331029176712,0.1990353912115097
17,0.18766024708747864,0.1447073221206665,0.02143380604684353,0.02151913195848465,0.19897423684597015
18,0.25365209579467773,0.17002743482589722,0.04038839787244797,0.04323627054691315,0.19891312718391418
19,0.23593376576900482,0.15190275013446808,0.03849358856678009,0.04553742706775665,0.19885173439979553
20,0.2127699851989746,0.1346108317375183,0.03467536345124245,0.04348378628492355,0.19878999888896942
21,0.2632672190666199,0.16537295281887054,0.04077019914984703,0.057124070823192596,0.19872824847698212
22,0.2158513069152832,0.17482678592205048,0.02033955790102482,0.020684951916337013,0.19866657257080078
23,0.22856652736663818,0.15817253291606903,0.033488400280475616,0.03690558671951294,0.19860482215881348
24,0.22528678178787231,0.17068108916282654,0.026249488815665245,0.02835620380938053,0.19854314625263214
25,0.22954913973808289,0.19018344581127167,0.02144722081720829,0.017918460071086884,0.19848181307315826
26,0.19233188033103943,0.14168919622898102,0.025394290685653687,0.025248397141695023,0.19842028617858887
27,0.14207595586776733,0.07989415526390076,0.028528176248073578,0.033653631806373596,0.19835805892944336
28,0.12643803656101227,0.061972878873348236,0.026840485632419586,0.037624672055244446,0.19829511642456055
29,0.1592429280281067,0.10308022797107697,0.025654315948486328,0.0305083766579628,0.1982320100069046
30,0.16220887005329132,0.0966939777135849,0.02821941114962101,0.03729548305273056,0.1981688141822815
31,0.14417900145053864,0.087415412068367,0.02497871406376362,0.03178487718105316,0.19810548424720764
32,0.1765918880701065,0.08793635666370392,0.041904184967279434,0.04675135016441345,0.1980421096086502
33,0.08951835334300995,0.04208061099052429,0.021163705736398697,0.02627404034137726,0.19797833263874054
34,0.147334486246109,0.019833052530884743,0.05940296873450279,0.06809845566749573,0.19791404902935028
35,0.057544365525245667,0.001667833887040615,0.02657603845000267,0.029300494119524956,0.19784927368164062
36,0.162021204829216,0.07160169631242752,0.044890690594911575,0.04552881419658661,0.19778485596179962
37,0.019899602979421616,-0.011127250269055367,0.015717918053269386,0.015308935195207596,0.1977200210094452
38,0.06622450798749924,0.03292815759778023,0.01618991792201996,0.0171064306050539,0.1976553052663803
39,0.08536741137504578,0.016878776252269745,0.03314477577805519,0.03534385934472084,0.19759061932563782
40,0.021722272038459778,-0.03452015668153763,0.02803896740078926,0.028203461319208145,0.19752554595470428
41,0.005354342982172966,-0.04230618476867676,0.0235513374209404,0.024109190329909325,0.1974601000547409
42,0.006527863442897797,-0.027160709723830223,0.016858020797371864,0.016830552369356155,0.19739453494548798
43,0.0007976647466421127,-0.03780395910143852,0.01870984211564064,0.019891781732439995,0.1973288357257843
44,0.007693976163864136,-0.012210150249302387,0.011283112689852715,0.008621013723313808,0.19726336002349854
45,0.011686831712722778,-0.057354316115379333,0.03322860226035118,0.03581254556775093,0.19719764590263367
46,0.05981765687465668,-0.038120850920677185,0.04787702485918999,0.050061482936143875,0.1971319317817688
47,-0.05447310209274292,-0.09157586097717285,0.018798641860485077,0.018304118886590004,0.1970657855272293
48,0.013026324100792408,-0.006078928709030151,0.009333834983408451,0.009771417826414108,0.1970001608133316
49,-0.055489011108875275,-0.07777777314186096,0.011537563055753708,0.010751194320619106,0.19693432748317719
50,0.032876137644052505,-0.05592650920152664,0.04507341608405113,0.043729230761528015,0.19686858355998993
51,-0.03299646079540253,-0.07132495939731598,0.01977165974676609,0.018556838855147362,0.19680280983448029
52,-0.07172009348869324,-0.10450766980648041,0.016737554222345352,0.016050023958086967,0.19673675298690796
53,-0.038822513073682785,-0.08362700790166855,0.021474331617355347,0.023330163210630417,0.19667065143585205
54,-0.07289870828390121,-0.11495858430862427,0.019253501668572426,0.022806378081440926,0.19660426676273346
55,0.021879639476537704,-0.04572463035583496,0.03413090854883194,0.033473361283540726,0.19653844833374023
56,-0.08500542491674423,-0.10698746144771576,0.011097213253378868,0.01088481955230236,0.19647254049777985
57,-0.13110964000225067,-0.1764618307352066,0.022523419931530952,0.022828778252005577,0.19640594720840454
58,-0.07270321249961853,-0.14604339003562927,0.035854075103998184,0.037486109882593155,0.19633911550045013
59,-0.08767563104629517,-0.15828031301498413,0.03417176008224487,0.03643292561173439,0.19627200067043304
60,-0.10561268031597137,-0.15559396147727966,0.025008775293827057,0.02497250959277153,0.19620472192764282
61,-0.05550243705511093,-0.18584135174751282,0.0621473453938961,0.06819156557321548,0.19613704085350037
62,-0.1453586369752884,-0.16941246390342712,0.012708048336207867,0.011345775797963142,0.19606925547122955
63,-0.12548699975013733,-0.17042100429534912,0.021145878359675407,0.023788120597600937,0.19600149989128113
64,-0.1774689257144928,-0.245064377784729,0.0317714661359787,0.03582398593425751,0.19593305885791779
65,-0.13001394271850586,-0.18415847420692444,0.02525111846625805,0.02889340929687023,0.1958646923303604
66,-0.17661698162555695,-0.2189093977212906,0.020943056792020798,0.0213493499904871,0.1957961618900299
67,-0.1586131900548935,-0.19005481898784637,0.017323104664683342,0.014118515886366367,0.19572773575782776
68,-0.22597040235996246,-0.24771499633789062,0.011952782981097698,0.009791802614927292,0.19565896689891815
69,-0.176305890083313,-0.21991857886314392,0.02244797721505165,0.02116471901535988,0.19559016823768616
70,-0.21885983645915985,-0.24846534430980682,0.014463506639003754,0.015142014250159264,0.19552116096019745
71,-0.17992493510246277,-0.22314079105854034,0.01989779807627201,0.023318054154515266,0.19545230269432068
72,-0.22818391025066376,-0.24719032645225525,0.008884896524250507,0.010121522471308708,0.19538334012031555
73,-0.20461386442184448,-0.26805976033210754,0.03094669058918953,0.03249920532107353,0.19531413912773132
74,-0.20677749812602997,-0.22228823602199554,0.007666158955544233,0.007844576612114906,0.19524513185024261
75,-0.21794605255126953,-0.23976732790470123,0.011245714500546455,0.01057556364685297,0.19517625868320465
76,-0.22875487804412842,-0.2543089985847473,0.013272552751004696,0.012281565926969051,0.1951073259115219
77,-0.21526500582695007,-0.2307361364364624,0.0073621440678834915,0.008108992129564285,0.19503867626190186
78,-0.26090607047080994,-0.2890377938747406,0.013381630182266235,0.014750105328857899,0.19496960937976837
79,-0.21305784583091736,-0.23898932337760925,0.013189565390348434,0.01274191401898861,0.1949007362127304
80,-0.23229259252548218,-0.2653895914554596,0.01609894260764122,0.0169980488717556,0.19483181834220886
81,-0.22780616581439972,-0.2613263726234436,0.017718112096190453,0.015802105888724327,0.1947629153728485
82,-0.19213418662548065,-0.2749409079551697,0.04104197397828102,0.041764747351408005,0.19469401240348816
83,-0.2627147436141968,-0.28933265805244446,0.013120120391249657,0.01349780336022377,0.19462503492832184
84,-0.23422348499298096,-0.2569884955883026,0.011494196020066738,0.011270816437900066,0.1945563405752182
85,-0.254283607006073,-0.29110997915267944,0.017760030925273895,0.019066333770751953,0.19448763132095337
86,-0.26814597845077515,-0.31151309609413147,0.021647056564688683,0.0217200368642807,0.19441883265972137
87,-0.3145405054092407,-0.3276178240776062,0.006590156350284815,0.006487170699983835,0.19434987008571625
88,-0.2592032253742218,-0.30062782764434814,0.019782403483986855,0.02164219506084919,0.19428110122680664
89,-0.31370431184768677,-0.33553576469421387,0.011274301446974277,0.01055715512484312,0.1942121833562851
90,-0.2928776144981384,-0.31210148334503174,0.009860568679869175,0.009363297373056412,0.1941434144973755
91,-0.3295469880104065,-0.3479524850845337,0.008606581948697567,0.009798916056752205,0.19407452642917633
92,-0.29796740412712097,-0.31332916021347046,0.008660216815769672,0.0067015294916927814,0.19400589168071747
93,-0.2816988527774811,-0.36166518926620483,0.03871136158704758,0.04125497490167618,0.19393710792064667
94,-0.337018221616745,-0.3581221401691437,0.010073618963360786,0.011030297726392746,0.19386820495128632
95,-0.33033016324043274,-0.3397626578807831,0.005098494701087475,0.004333993885666132,0.19379940629005432
96,-0.3694764971733093,-0.3810374140739441,0.0056390040554106236,0.005921913310885429,0.19373036921024323
97,-0.36685991287231445,-0.3754817843437195,0.004512449260801077,0.004109406378120184,0.19366121292114258
98,-0.3803294897079468,-0.3912956118583679,0.005895249545574188,0.005070865154266357,0.19359183311462402
99,-0.33283287286758423,-0.3421744108200073,0.004979180637747049,0.0043623438104987144,0.19352267682552338
100,-0.3369077444076538,-0.3614565432071686,0.01287038903683424,0.011678389273583889,0.1934536248445511
101,-0.37449803948402405,-0.3907405734062195,0.008300896733999252,0.007941626012325287,0.1933843344449997
102,-0.37229642271995544,-0.3857142925262451,0.007035162299871445,0.006382718216627836,0.19331492483615875
103,-0.3684810400009155,-0.3881809115409851,0.00921597983688116,0.010483890771865845,0.1932455152273178
104,-0.3642754852771759,-0.3794580399990082,0.0072578564286231995,0.00792469922453165,0.19317616522312164
105,-0.35585418343544006,-0.3761325478553772,0.010819470509886742,0.009458907879889011,0.1931069940328598
106,-0.3769524097442627,-0.3843410611152649,0.0032479523215442896,0.004140697419643402,0.1930379420518875
107,-0.3808329105377197,-0.39457136392593384,0.0066671473905444145,0.007071325089782476,0.19296894967556
108,-0.3642687201499939,-0.4053935110569,0.020073849707841873,0.021050922572612762,0.1928999423980713
109,-0.4304499924182892,-0.43895459175109863,0.0038436087779700756,0.0046609872952103615,0.1928306519985199
110,-0.4060450792312622,-0.41723522543907166,0.0054149325005710125,0.005775218363851309,0.19276133179664612
111,-0.4347818195819855,-0.4431353211402893,0.004479919094592333,0.0038735854905098677,0.19269190728664398
112,-0.42072340846061707,-0.434614896774292,0.006849993020296097,0.007041484117507935,0.19262252748012543
113,-0.41878336668014526,-0.4368450343608856,0.008128485642373562,0.009933186694979668,0.19255319237709045
114,-0.44999295473098755,-0.4565546214580536,0.003211882896721363,0.0033497668337076902,0.19248373806476593
115,-0.4301689863204956,-0.4375075101852417,0.003949807956814766,0.003388715907931328,0.19241434335708618
116,-0.4525282084941864,-0.46984291076660156,0.008625876158475876,0.008688830770552158,0.1923447698354721
117,-0.4561600685119629,-0.45873385667800903,0.0015512499958276749,0.0010225411970168352,0.19227512180805206
118,-0.47015413641929626,-0.47633782029151917,0.0030249401461333036,0.003158742794767022,0.19220533967018127
119,-0.4507652819156647,-0.4570510983467102,0.0029986733570694923,0.0032871293369680643,0.19213560223579407
120,-0.4396206736564636,-0.4486211836338043,0.004552551079541445,0.004447970539331436,0.19206596910953522
121,-0.44295889139175415,-0.45010167360305786,0.0036038376856595278,0.003538922406733036,0.19199639558792114
122,-0.4284152686595917,-0.43748021125793457,0.004833998158574104,0.004230938386172056,0.1919269859790802
123,-0.44207504391670227,-0.44899722933769226,0.0036597056314349174,0.003262479091063142,0.19185753166675568
124,-0.43331795930862427,-0.44288134574890137,0.005004679784178734,0.00455869734287262,0.1917882114648819
125,-0.44211265444755554,-0.4505152702331543,0.003842288162559271,0.0045603252947330475,0.1917189657688141
126,-0.43630677461624146,-0.4454399049282074,0.004618026781827211,0.00451510027050972,0.1916498839855194
127,-0.42671671509742737,-0.43660786747932434,0.00543307326734066,0.004458082374185324,0.19158108532428741
128,-0.4465438723564148,-0.4564208686351776,0.005129314959049225,0.004747678060084581,0.19151240587234497
129,-0.4491557478904724,-0.4513343870639801,0.0010972117306664586,0.001081432681530714,0.19144390523433685
130,-0.4644048511981964,-0.4671528935432434,0.0015684174140915275,0.0011796393664553761,0.1913754940032959
131,-0.4574807584285736,-0.46510547399520874,0.0035819148179143667,0.004042805638164282,0.1913072019815445
