env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,-2.2947967052459717,2.183803081512451,0.737337589263916,1.8672510385513306,0.8937811851501465,-7.157617568969727,-0.6283735632896423,0.018128562718629837,0.01961936615407467,0.2346949279308319,0.2888813316822052,0.0,0,800.0
1600,2,1434,0.03340291976928711,1.6630425453186035,17.253698348999023,-3.3630969524383545,-0.9244933128356934,1.2825367450714111,2.657515048980713,0.03673987835645676,0.04372401535511017,0.2464354932308197,0.2961924970149994,0.0,0,800.0
2400,3,2234,8.357742309570312,-0.5569932460784912,2.1805365085601807,8.58405876159668,11.908828735351562,-0.2173464298248291,5.042804439862569,0.0671297162771225,0.06443768739700317,0.25478559732437134,0.3038157522678375,0.0,0,800.0
3200,4,3034,-2.556288003921509,3.339838743209839,19.941741943359375,5.372905731201172,7.627100467681885,-5.455724716186523,4.71159569422404,0.12035137414932251,0.09920179098844528,0.26379650831222534,0.3019889295101166,0.0,0,800.0
4000,5,3834,13.281560897827148,-2.003546714782715,-0.7303509712219238,12.317117691040039,-1.901618242263794,-1.1851110458374023,3.2963419357935586,0.125108540058136,0.09529575705528259,0.2379208356142044,0.2885476052761078,1.0,0,800.0
4800,6,4634,18.074935913085938,9.258733749389648,9.544950485229492,11.616165161132812,5.098041534423828,15.759459495544434,11.558714389801025,0.144215390086174,0.12460033595561981,0.2547266185283661,0.3024887144565582,3.0,0,800.0
5600,7,5434,3.7244107723236084,30.452869415283203,39.605838775634766,10.050996780395508,5.877583026885986,14.20934772491455,17.32017441590627,0.20859196782112122,0.22323699295520782,0.2672923505306244,0.28790387511253357,3.0,0,800.0
6400,8,6234,22.067949295043945,33.414703369140625,19.605649948120117,20.14361572265625,13.076300621032715,18.494091033935547,21.133718331654865,0.17274166643619537,0.18864913284778595,0.19011208415031433,0.2819634675979614,5.0,0,800.0
7200,9,7034,44.77819061279297,16.94153594970703,30.701416015625,18.53050994873047,21.1583251953125,45.99414825439453,29.68402099609375,0.21864721179008484,0.2355424016714096,0.2315872460603714,0.3283590078353882,5.0,0,800.0
8000,10,7834,40.54572677612305,40.29786682128906,19.5722599029541,12.850748062133789,46.98677062988281,23.740163803100586,30.665589332580566,0.24006065726280212,0.24860814213752747,0.24983800947666168,0.3570244014263153,5.0,0,800.0
8408,11,8242,27.6989803314209,13.971349716186523,22.953777313232422,57.32379150390625,41.54063415527344,29.019390106201172,32.08465385437012,0.3073931038379669,0.3492116332054138,0.33495819568634033,0.39630556106567383,6.0,0,408.0
8809,12,8643,54.1281852722168,16.449012756347656,37.85917663574219,25.228994369506836,25.49150848388672,39.4394645690918,33.09939034779867,0.27373775839805603,0.31944578886032104,0.30349281430244446,0.38972973823547363,6.0,0,401.0
9340,13,9174,30.991104125976562,52.028995513916016,28.915281295776367,11.506349563598633,31.699426651000977,14.164413452148438,28.217595100402832,0.2296423465013504,0.2710384726524353,0.2655705511569977,0.38243770599365234,6.0,0,531.0
