step,total_loss,actor_loss,q1_loss,q2_loss,alpha
1,0.08942966163158417,-0.05953716114163399,0.0789874941110611,0.06997932493686676,0.19993999600410461
2,0.21434737741947174,-0.05880294740200043,0.14035306870937347,0.1327972561120987,0.19988000392913818
3,0.03772939369082451,-0.048592351377010345,0.042773760855197906,0.04354798421263695,0.19982008635997772
4,0.04492847993969917,-0.05711794272065163,0.053636737167835236,0.048409685492515564,0.19976021349430084
5,0.16415774822235107,-0.0322723388671875,0.0988275408744812,0.09760253876447678,0.1997004747390747
6,0.15574641525745392,-0.05388260260224342,0.10520566999912262,0.10442334413528442,0.1996406614780426
7,0.01259532943367958,-0.10404054075479507,0.059016767889261246,0.05761910229921341,0.19958055019378662
8,0.1111031249165535,-0.05757950246334076,0.08352458477020264,0.08515804260969162,0.199520543217659
9,0.11164581030607224,-0.08584034442901611,0.09717778861522675,0.1003083661198616,0.19946038722991943
10,0.10080316662788391,-0.06052660569548607,0.08555907011032104,0.07577069848775864,0.19940036535263062
11,0.2225370854139328,-0.043776705861091614,0.1327526569366455,0.1335611343383789,0.1993406116962433
12,0.15516749024391174,-0.02778586931526661,0.09350872039794922,0.08944464474916458,0.19928130507469177
13,0.07049340754747391,-0.09975345432758331,0.08803192526102066,0.08221493661403656,0.19922180473804474
14,0.025501523166894913,-0.09405069798231125,0.05990225076675415,0.05964997038245201,0.19916225969791412
15,0.1493818759918213,-0.1509065330028534,0.15045922994613647,0.1498291790485382,0.19910231232643127
16,0.0037904679775238037,-0.1565946638584137,0.07772886753082275,0.08265626430511475,0.19904208183288574
17,-0.05036913976073265,-0.16929760575294495,0.059792593121528625,0.05913587287068367,0.19898158311843872
18,0.11670343577861786,-0.12418768554925919,0.12401705980300903,0.11687406152486801,0.19892123341560364
19,-0.04945146664977074,-0.13212226331233978,0.041192468255758286,0.04147832468152046,0.19886094331741333
20,0.061653316020965576,-0.1936246156692505,0.1267305165529251,0.12854741513729095,0.19880028069019318
21,0.08796423673629761,-0.11330290883779526,0.1003415584564209,0.10092558711767197,0.19874007999897003
22,0.018795400857925415,-0.08679364621639252,0.051659099757671356,0.053929947316646576,0.19868043065071106
23,0.10218144208192825,-0.11251749843358994,0.10847757011651993,0.10622137039899826,0.19862106442451477
24,0.008578561246395111,-0.10292864590883255,0.05553688853979111,0.055970318615436554,0.19856195151805878
25,0.03150235861539841,-0.176871657371521,0.10281730443239212,0.10555671155452728,0.19850246608257294
26,0.06313241273164749,-0.1376861184835434,0.10003126412630081,0.10078726708889008,0.19844305515289307
27,-0.05914407968521118,-0.18703314661979675,0.06602372974157333,0.06186533719301224,0.19838319718837738
28,0.0014586076140403748,-0.18830735981464386,0.09466374665498734,0.0951022207736969,0.19832296669483185
29,-0.06178925186395645,-0.16964249312877655,0.05402302369475365,0.053830213844776154,0.1982625424861908
30,-0.021810241043567657,-0.146271213889122,0.06170986220240593,0.06275110691785812,0.19820217788219452
31,0.001234211027622223,-0.12149539589881897,0.06205393001437187,0.06067567691206932,0.19814205169677734
32,0.10207008570432663,-0.13680808246135712,0.12023928016424179,0.11863888800144196,0.19808204472064972
33,-0.05795469135046005,-0.1857447475194931,0.06484074890613556,0.06294930726289749,0.19802169501781464
34,0.012332059442996979,-0.1524219959974289,0.08238174766302109,0.08237230777740479,0.19796134531497955
35,-0.0011041238903999329,-0.12462179362773895,0.06110946461558342,0.0624082013964653,0.19790130853652954
36,-0.14976143836975098,-0.1981847584247589,0.023395927622914314,0.02502739056944847,0.1978408843278885
37,-0.08665063977241516,-0.17324858903884888,0.04446503147482872,0.0421329103410244,0.19778041541576385
38,0.00873294472694397,-0.14059104025363922,0.07492510229349136,0.07439888268709183,0.19772028923034668
39,-0.10589100420475006,-0.1837785840034485,0.03927743807435036,0.038610149174928665,0.19765999913215637
40,-0.12040827423334122,-0.20727457106113434,0.04435327276587486,0.04251302033662796,0.19759953022003174
41,-0.041608065366744995,-0.21279695630073547,0.0848848894238472,0.08630400896072388,0.19753888249397278
42,-0.04814863204956055,-0.2051791250705719,0.07849162071943283,0.07853886485099792,0.19747821986675262
43,-0.11331048607826233,-0.20509257912635803,0.04486954212188721,0.046912550926208496,0.19741761684417725
44,-0.1013033539056778,-0.2681802809238434,0.08208921551704407,0.08478771150112152,0.19735662639141083
45,-0.11536020040512085,-0.27080976963043213,0.07883001863956451,0.07661955058574677,0.19729523360729218
46,-0.14602893590927124,-0.24978424608707428,0.052458811551332474,0.051296498626470566,0.19723385572433472
47,-0.15837916731834412,-0.2719011604785919,0.05848518759012222,0.05503680557012558,0.19717226922512054
48,-0.16365671157836914,-0.32963675260543823,0.08407749235630035,0.08190255612134933,0.19710998237133026
