step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
634,-9.107601165771484,5.857021808624268,-6.793300151824951,1.5260639190673828,7.104920387268066,3.9917831420898438,0.4298146565755208,-0.0015968573279678822,-0.004957056138664484,0.2412419319152832,0.2949688732624054,3.0,0,800.0
1434,9.969583511352539,6.266508102416992,17.711040496826172,52.454586029052734,10.11816120147705,15.554027557373047,18.678984483083088,0.04617428779602051,0.010057013481855392,0.3199196755886078,0.38084474205970764,5.0,0,800.0
2234,12.942676544189453,12.21143913269043,-15.125740051269531,-6.821950912475586,10.38064193725586,-25.793926239013672,-2.0344765981038413,-0.04260895401239395,-0.022393006831407547,0.30957821011543274,0.3690277636051178,3.0,11,800.0
3034,16.530527114868164,6.170267105102539,-3.4869613647460938,-36.753387451171875,16.68118667602539,13.188915252685547,2.055091222127279,-0.03480079025030136,0.0004916445468552411,0.3575911521911621,0.4181827902793884,4.0,0,800.0
3834,6.937178611755371,10.308184623718262,6.448346138000488,-0.07627439498901367,9.797259330749512,16.343935012817383,8.293104887008667,0.01753457449376583,0.0706956684589386,0.31281134486198425,0.37096863985061646,5.0,0,800.0
4634,17.147829055786133,11.747779846191406,7.6510491371154785,-3.0925283432006836,3.5079689025878906,7.256387710571289,7.369747718175252,0.07778521627187729,0.07534345984458923,0.3930346369743347,0.45236730575561523,4.0,3,800.0
5434,10.737886428833008,19.315162658691406,16.30591583251953,21.997642517089844,37.475067138671875,6.247768878936768,18.679907242457073,0.07634470611810684,0.043363429605960846,0.43239787220954895,0.4945432245731354,5.0,2,800.0
5914,12.319518089294434,11.864152908325195,31.878395080566406,11.98479175567627,3.620088577270508,11.72431755065918,13.898543993631998,-0.34650030732154846,-0.27500778436660767,0.521160364151001,0.49091094732284546,6.0,0,479.0
6714,-8.003190040588379,10.722984313964844,11.535317420959473,3.256199836730957,1.728711485862732,8.310686111450195,4.59178485472997,0.03308403864502907,0.07455923408269882,0.39561727643013,0.4618784189224243,4.0,0,800.0
7514,12.670366287231445,13.311437606811523,17.90420150756836,10.537875175476074,-2.540170669555664,19.16240692138672,11.84101947148641,0.20131999254226685,0.2934754490852356,0.4918533265590668,0.5068286657333374,4.0,9,800.0
8266,10.296477317810059,44.078346252441406,17.671064376831055,38.927268981933594,9.002837181091309,13.218777656555176,22.1991286277771,0.22245433926582336,0.3439064025878906,0.5653700232505798,0.5665106773376465,6.0,6,751.0
9066,6.09104061126709,11.990432739257812,22.58408546447754,-13.632420539855957,6.063412666320801,10.477684020996094,7.2623724937438965,0.49120503664016724,0.5288476347923279,0.764302670955658,0.5987347364425659,5.0,1,800.0
9435,17.91422462463379,28.62308120727539,12.675069808959961,18.75745391845703,18.34955596923828,12.991157531738281,18.21842384338379,0.3165329694747925,0.34719979763031006,0.5146688222885132,0.49349266290664673,6.0,1,368.0
10113,6.684252738952637,12.316186904907227,27.669097900390625,18.728939056396484,12.800013542175293,6.511229515075684,14.118286609649658,-0.2006630301475525,-0.05918635055422783,0.5297304391860962,0.5991721153259277,6.0,0,677.0
10252,3.111922264099121,3.753401517868042,12.306334495544434,19.651784896850586,23.185211181640625,54.149654388427734,19.359718124071758,-0.09043912589550018,0.16605144739151,0.6111267805099487,0.6736912727355957,6.0,0,138.0
11052,17.181486129760742,24.376663208007812,10.792503356933594,7.0038862228393555,37.87960433959961,10.717504501342773,17.991941293080647,0.23498369753360748,0.4126640260219574,0.6302411556243896,0.6024460196495056,5.0,1,800.0
11622,20.464908599853516,12.88487434387207,2.1106605529785156,11.44754409790039,53.41129684448242,63.61102294921875,27.321717898050945,0.057121533900499344,0.09950365871191025,0.7938255071640015,0.8226031064987183,6.0,10,569.0
11761,12.084003448486328,13.225646018981934,20.840438842773438,6.963165283203125,23.65410804748535,18.472213745117188,15.873262564341227,0.40728920698165894,0.45642462372779846,0.6656267046928406,0.5655967593193054,6.0,0,138.0
12297,19.6585750579834,62.96036148071289,11.21436595916748,53.786903381347656,4.948268413543701,12.092989921569824,27.443577369054157,0.11140036582946777,0.28402602672576904,0.664696991443634,0.689208984375,6.0,3,535.0
13097,12.355213165283203,10.109125137329102,12.041271209716797,16.74903678894043,-12.2415132522583,3.829648494720459,7.140463590621948,0.3528233766555786,0.48349615931510925,0.690891683101654,0.6010931730270386,5.0,1,800.0
13897,1.5707015991210938,18.28970718383789,21.33167266845703,14.428531646728516,19.57755470275879,16.403404235839844,15.266928672790527,0.31248730421066284,0.6569052338600159,0.6464881300926208,0.5115960836410522,5.0,2,800.0
13948,2.762942314147949,20.06401824951172,20.337055206298828,16.206392288208008,10.23719596862793,17.28301429748535,14.481769720713297,0.32171276211738586,0.5193297863006592,0.6828500628471375,0.6001001596450806,6.0,0,50.0
14053,6.228115558624268,14.268856048583984,26.995147705078125,14.205317497253418,3.232121467590332,20.4631404876709,14.232116460800171,0.13686683773994446,0.36250537633895874,0.6189571619033813,0.6393613815307617,6.0,3,104.0
14551,53.73493957519531,53.639305114746094,3.072288990020752,3.69873046875,12.349361419677734,23.037944793701172,24.92209506034851,0.3017563819885254,0.6239604353904724,0.6325021386146545,0.5274294018745422,6.0,5,497.0
14852,12.31977653503418,16.588092803955078,2.5350341796875,3.235502004623413,19.12171745300293,26.497928619384766,13.383008599281311,0.2206767350435257,0.20551680028438568,0.708316445350647,0.7198995351791382,6.0,0,300.0
15228,3.0685877799987793,11.431798934936523,47.796810150146484,12.63864517211914,12.646425247192383,16.56133270263672,17.357266664505005,-0.3095960021018982,-0.30873507261276245,0.6345264911651611,0.635762631893158,6.0,0,375.0
16028,3.0372681617736816,6.049158573150635,-74.10655212402344,38.70618438720703,-1.166224479675293,11.85835075378418,-2.603635787963867,0.1976698935031891,0.33852219581604004,0.6740458607673645,0.6856546998023987,4.0,12,800.0
16295,15.530115127563477,-0.2783318758010864,9.926565170288086,1.5394550561904907,16.487436294555664,39.889678955078125,13.84915312131246,0.092180535197258,0.2978842556476593,0.6089996695518494,0.6529433727264404,6.0,4,266.0
16673,12.729667663574219,13.265877723693848,1.4022207260131836,11.429046630859375,11.47123908996582,11.204490661621094,10.250423749287924,0.11053470522165298,0.16674798727035522,0.6067034602165222,0.6613239645957947,6.0,4,377.0
17209,36.04456329345703,19.045867919921875,25.295059204101562,17.34281349182129,11.792083740234375,50.30937194824219,26.638293266296387,0.4776146709918976,0.6368680000305176,0.698884129524231,0.4929860532283783,6.0,0,535.0
18009,32.33184814453125,10.932159423828125,7.094387054443359,6.513449668884277,19.99054718017578,20.297088623046875,16.193246682484943,-0.10375352948904037,0.06553757935762405,0.7102617025375366,0.7628909945487976,5.0,3,800.0
18226,28.108125686645508,17.329788208007812,13.383318901062012,16.19609260559082,30.746761322021484,5.148720741271973,18.4854679107666,-0.21200425922870636,-0.053886301815509796,0.5656975507736206,0.6247929930686951,6.0,1,216.0
18693,27.135456085205078,10.697602272033691,35.473480224609375,57.661590576171875,20.18294906616211,3.4735705852508545,25.770774801572163,-0.3314528465270996,-0.0819389745593071,0.6938361525535583,0.7347902655601501,6.0,2,466.0
19493,-1.1928434371948242,13.056854248046875,3.5696871280670166,18.78424072265625,10.708320617675781,10.625335693359375,9.258599162101746,-0.4282381236553192,-0.348384290933609,0.730789065361023,0.6864380836486816,5.0,3,800.0
20293,23.35212516784668,16.185609817504883,11.125791549682617,58.038177490234375,23.17892074584961,3.373619556427002,22.542374054590862,0.45285487174987793,0.5768989324569702,0.7405941486358643,0.5878575444221497,5.0,0,800.0
20395,12.301544189453125,14.516499519348145,21.59372329711914,13.859476089477539,11.920891761779785,3.188892364501953,12.896837870279947,0.1984950602054596,0.17666354775428772,0.5772523283958435,0.6142509579658508,6.0,0,101.0
20617,6.607568264007568,31.896366119384766,12.132187843322754,3.3903932571411133,19.336894989013672,35.026153564453125,18.064927339553833,0.4059511423110962,0.42022591829299927,0.7035146355628967,0.6276595592498779,6.0,3,221.0
21417,3.3280997276306152,11.88910961151123,17.93231201171875,17.62073516845703,-43.52599334716797,5.97812557220459,2.2037314573923745,0.6022292375564575,0.7755003571510315,0.7459536790847778,0.36385852098464966,5.0,2,800.0
22217,13.09132194519043,16.015117645263672,3.45884370803833,3.5119857788085938,37.561710357666016,38.62744140625,18.71107014020284,0.1501060277223587,0.17797788977622986,0.7094884514808655,0.7397022843360901,5.0,0,800.0
22816,39.25590133666992,10.657988548278809,23.58481788635254,33.1655158996582,3.714418888092041,13.660745620727539,20.67323136329651,-0.15669596195220947,-0.2943870723247528,0.7385155558586121,0.7499026656150818,6.0,0,598.0
23292,11.080438613891602,10.769124031066895,12.505438804626465,40.95293045043945,6.975458145141602,18.882572174072266,16.86099370320638,0.5254766345024109,0.17565961182117462,0.6887763738632202,0.6454536318778992,6.0,9,475.0
24092,17.230457305908203,-13.565726280212402,12.740910530090332,5.170669078826904,9.30343246459961,6.3583664894104,6.206351598103841,-0.10858483612537384,-0.3679353892803192,0.6834909319877625,0.7074964642524719,4.0,0,800.0
24338,9.171103477478027,13.061513900756836,1.7947821617126465,22.137985229492188,18.37156867980957,42.810150146484375,17.891183932622273,0.28144657611846924,-0.1926199197769165,0.6301949620246887,0.6848030090332031,6.0,5,245.0
25138,7.99814510345459,12.101766586303711,10.484209060668945,5.3288984298706055,41.03309631347656,11.569711685180664,14.75263786315918,0.3907724618911743,0.07607612013816833,0.5775266289710999,0.6092644929885864,5.0,0,800.0
25457,3.2551956176757812,12.092103958129883,17.457374572753906,58.067779541015625,10.940143585205078,3.4125142097473145,17.537518580754597,0.07924848794937134,0.27696073055267334,0.6728399395942688,0.7073323130607605,6.0,2,318.0
25518,9.881244659423828,12.682323455810547,11.852975845336914,3.5685157775878906,3.964289665222168,6.779820442199707,8.121528307596842,0.2143246978521347,0.23529289662837982,0.7282341122627258,0.7415052056312561,6.0,0,60.0
25789,3.4214391708374023,0.33680015802383423,6.500243186950684,11.150988578796387,11.42068099975586,18.078792572021484,8.484824111064276,0.0484720803797245,-0.16770696640014648,0.4920633137226105,0.5757228136062622,6.0,3,270.0
26589,6.5967631340026855,10.971047401428223,11.34992790222168,-27.26335334777832,5.77717924118042,29.10146713256836,6.088838577270508,-0.28460514545440674,-0.18931888043880463,0.5781605243682861,0.6048667430877686,5.0,1,800.0
27389,3.6996066570281982,12.189319610595703,10.80354118347168,3.5812783241271973,-9.496180534362793,6.636625289916992,4.5690317551294966,-0.23894892632961273,-0.17718683183193207,0.6552984118461609,0.6895699501037598,5.0,0,800.0
27651,19.307090759277344,6.93351936340332,15.118400573730469,13.127020835876465,5.255279541015625,15.758110046386719,12.583236853281656,0.2493971735239029,0.40221554040908813,0.5808987021446228,0.5661742687225342,6.0,0,261.0
28451,3.3223109245300293,2.9356529712677,-19.947566986083984,11.159444808959961,12.401311874389648,10.387078285217285,3.37637197971344,0.4099229574203491,0.3539552390575409,0.6388943195343018,0.5786131620407104,5.0,0,800.0
28689,24.713787078857422,18.91299057006836,11.544281005859375,15.595636367797852,12.401593208312988,20.2896671295166,17.242992560068767,0.2098267525434494,0.26675161719322205,0.6226300001144409,0.6387307047843933,6.0,1,237.0
29489,12.434149742126465,10.890451431274414,18.562021255493164,12.544877052307129,-3.092474937438965,-3.595398187637329,7.957271059354146,-0.16333788633346558,-0.3132309913635254,0.6893311738967896,0.7006511092185974,5.0,6,800.0
30289,6.102971076965332,17.32179832458496,12.73340892791748,14.04751968383789,3.0802814960479736,22.640535354614258,12.65441914399465,0.002229744102805853,-0.012381217442452908,0.6055108904838562,0.676383376121521,5.0,1,800.0
31089,16.958349227905273,3.353700876235962,12.611899375915527,5.88112211227417,11.11294174194336,-26.03421974182129,3.980632265408834,0.038032080978155136,0.07367978245019913,0.6607045531272888,0.7151058316230774,5.0,6,800.0
31524,11.383803367614746,22.833383560180664,12.489753723144531,11.161935806274414,6.248749732971191,2.3065013885498047,11.070687929789225,-0.047581061720848083,-0.021717717871069908,0.6449174880981445,0.7056649923324585,6.0,0,434.0
31548,12.742328643798828,17.1547908782959,10.634469985961914,11.068349838256836,12.611390113830566,12.399703979492188,12.768505573272705,-0.008279930800199509,-0.1428184062242508,0.741909921169281,0.7665574550628662,6.0,0,23.0
31732,16.378448486328125,6.265886306762695,20.02635383605957,10.457932472229004,13.696023941040039,24.59842872619629,15.237178961435953,0.28901660442352295,0.4665403366088867,0.720856785774231,0.65834641456604,6.0,0,183.0
31924,3.626577615737915,17.925386428833008,17.369903564453125,9.801264762878418,3.0919415950775146,43.95986557006836,15.96248992284139,0.41635921597480774,0.06073307991027832,0.6162300109863281,0.6214021444320679,6.0,0,191.0
32701,16.526033401489258,6.267602920532227,19.8813419342041,3.6593194007873535,14.301578521728516,14.349579811096191,12.497575998306274,0.25449833273887634,0.24225862324237823,0.6038308143615723,0.6328157782554626,6.0,1,776.0
33501,12.800686836242676,6.00616979598999,5.515083312988281,9.865678787231445,16.831180572509766,21.372474670410156,12.06521232922872,-0.14560331404209137,-0.1497868299484253,0.8070417046546936,0.8248249292373657,5.0,0,800.0
34217,12.137784957885742,9.200599670410156,26.095476150512695,12.996208190917969,12.444458961486816,39.101539611816406,18.6626779238383,0.7019090056419373,0.49872997403144836,0.7471381425857544,0.5190068483352661,6.0,0,715.0
34600,3.1346192359924316,17.84377670288086,10.824870109558105,16.44091033935547,10.288212776184082,44.89689636230469,17.238214254379272,0.4988894760608673,0.5367199182510376,0.7447671294212341,0.5891249179840088,6.0,0,382.0
34855,10.3790922164917,17.822284698486328,3.458179473876953,39.92661666870117,12.53787899017334,17.002147674560547,16.854366620381672,0.5675436854362488,0.3683439791202545,0.6350509524345398,0.515777051448822,6.0,0,254.0
35055,3.4987740516662598,30.666179656982422,12.234256744384766,17.24563217163086,6.690329551696777,18.062335968017578,14.73291802406311,0.3855155408382416,0.20209373533725739,0.6985515356063843,0.6915217638015747,6.0,0,199.0
35653,50.09818649291992,2.130917549133301,6.539546489715576,11.147634506225586,19.50764274597168,22.164993286132812,18.598153511683147,0.48162025213241577,0.3754277229309082,0.5933723449707031,0.5083264708518982,6.0,0,597.0
35759,3.581674098968506,33.126953125,3.921250343322754,18.355947494506836,10.585058212280273,15.080119132995605,14.108500401178995,-0.14435605704784393,0.03737938031554222,0.7251780033111572,0.7764133810997009,6.0,0,105.0
35839,13.798234939575195,8.214759826660156,3.4815969467163086,48.20226287841797,6.0552496910095215,2.979863405227661,13.788661281267801,-0.37301209568977356,-0.27344444394111633,0.7326371669769287,0.6961114406585693,6.0,0,79.0
36639,10.63351821899414,5.799659729003906,16.44780921936035,57.40079116821289,16.952409744262695,10.482778549194336,19.619494438171387,0.17930133640766144,0.23338861763477325,0.6897345781326294,0.7127900123596191,5.0,0,800.0
36724,10.274991989135742,17.69689178466797,16.757518768310547,6.620439529418945,11.257868766784668,13.511579513549805,12.686548391977945,-0.08310035616159439,-0.12551003694534302,0.689018189907074,0.7354701161384583,6.0,0,84.0
36849,14.932853698730469,41.35779571533203,9.257823944091797,39.694847106933594,6.758597373962402,11.120768547058105,20.520447731018066,0.5960549116134644,0.460635244846344,0.7506974339485168,0.587213933467865,6.0,0,124.0
37649,-0.9448890686035156,3.5804941654205322,12.966263771057129,18.633501052856445,30.87839126586914,-14.172548294067383,8.490202148755392,0.34081751108169556,0.33584126830101013,0.6857346892356873,0.6520708203315735,5.0,38,800.0
38351,19.23424530029297,10.54300594329834,18.941415786743164,6.904290199279785,31.254369735717773,56.179443359375,23.84279505411784,0.30110451579093933,0.43353450298309326,0.6194459199905396,0.5742286443710327,6.0,7,701.0
38604,-11.810808181762695,25.464874267578125,7.378151893615723,18.930570602416992,7.828679084777832,15.992361068725586,10.630638122558594,0.05036521703004837,0.29085439443588257,0.6619630455970764,0.7067580819129944,6.0,24,252.0
