env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,-2.7743518352508545,-4.018552780151367,-5.267648696899414,-1.3267815113067627,-3.9485979080200195,-5.034046173095703,-3.72832981745402,-0.007857723161578178,0.011048633605241776,0.24007222056388855,0.29821187257766724,0.0,0,800.0
1600,2,1434,-3.6845579147338867,-4.365487098693848,-2.525038719177246,-2.2664241790771484,-0.30809593200683594,-1.7127325534820557,-2.47705606619517,0.025433599948883057,-0.009547712281346321,0.2539907991886139,0.3100363314151764,0.0,1,800.0
2400,3,2234,-1.5478088855743408,-0.5523276329040527,-6.388745307922363,-6.477149963378906,9.952701568603516,0.7809346914291382,-0.7053992549578348,-0.0007837375160306692,-0.0008649658993817866,0.2445521354675293,0.29779061675071716,0.0,0,800.0
3200,4,3034,6.3892035484313965,2.7577099800109863,1.8240830898284912,2.3767471313476562,-6.496788024902344,-6.178716659545898,0.11203984419504802,0.0012054392136633396,0.005662817042320967,0.2550883889198303,0.3108564019203186,0.0,0,800.0
4000,5,3834,-4.5400390625,-2.5367488861083984,7.380491733551025,-2.381572723388672,4.953090667724609,-3.887925624847412,-0.16878398259480795,0.012177323922514915,-0.01193990558385849,0.24782806634902954,0.3019266426563263,0.0,0,800.0
4800,6,4634,2.6382200717926025,-3.6256470680236816,3.327052593231201,0.12836766242980957,-7.662616729736328,-3.076401710510254,-1.3785041968027751,0.016525577753782272,-0.004013048019260168,0.24541857838630676,0.29901599884033203,0.0,0,800.0
5600,7,5434,18.955419540405273,10.544178009033203,-1.5068283081054688,-6.990422248840332,5.704652786254883,4.34199333190918,5.174832185109456,0.010328447446227074,0.00713307224214077,0.2504768371582031,0.30561792850494385,1.0,0,800.0
6400,8,6234,6.291260719299316,4.805641174316406,2.015495777130127,7.3781938552856445,3.051737070083618,7.88914680480957,5.238579233487447,0.005158624611794949,0.0005334162851795554,0.25207382440567017,0.30715787410736084,0.0,0,800.0
7200,9,7034,-0.6098331809043884,-6.071736812591553,4.379350662231445,-8.301664352416992,5.995916366577148,7.250380039215088,0.4404021203517914,0.0017441418021917343,0.0031488267704844475,0.2530728578567505,0.3095274567604065,0.0,2,800.0
8000,10,7834,11.247005462646484,-4.563496112823486,4.424592971801758,-6.155148506164551,-1.8418301343917847,11.820112228393555,2.4885393182436624,0.021770542487502098,-0.003549888962879777,0.214588463306427,0.2798675298690796,1.0,0,800.0
8800,11,8634,-5.439619064331055,-2.0417678356170654,-5.70023250579834,-0.5037683248519897,-3.7426724433898926,4.001407623291016,-2.237775425116221,0.019386354833841324,0.007655445020645857,0.25132429599761963,0.30533307790756226,0.0,0,800.0
