step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
634,13.063695907592773,7.570240020751953,5.307111740112305,10.326676368713379,13.546405792236328,-5.430686950683594,7.3972404797871905,0.017887556925415993,0.06454423069953918,0.2647528648376465,0.32479655742645264,5.0,0.0,800.0
1434,10.430269241333008,6.323360443115234,10.501260757446289,-17.188283920288086,14.057772636413574,-1.704345703125,3.7366722424825034,0.0516180694103241,0.01396225020289421,0.30463236570358276,0.3641398549079895,3.0,1.0,800.0
2234,11.98117446899414,12.19287109375,-0.04403948783874512,17.01456642150879,3.5130958557128906,12.597738265991211,9.54256776968638,-0.06433960050344467,-0.08185037970542908,0.2821941375732422,0.33330944180488586,4.0,0.0,800.0
3034,12.256595611572266,6.041532516479492,12.10063648223877,6.153881072998047,17.84109115600586,18.238740921020508,12.10541296005249,-0.057944558560848236,-0.14032748341560364,0.3287765085697174,0.37861868739128113,5.0,0.0,800.0
3815,6.4689106941223145,17.457368850708008,6.100766181945801,11.9060697555542,6.0210957527160645,16.66023826599121,10.7690749168396,-0.05093538016080856,-0.07406867295503616,0.2766599655151367,0.3281325399875641,6.0,0.0,780.0
4615,5.949727535247803,35.24571990966797,-16.96661376953125,12.104948997497559,15.913856506347656,-20.04608154296875,5.366926272710164,0.01840592734515667,0.05295697599649429,0.29982757568359375,0.35851117968559265,4.0,0.0,800.0
5415,2.7429850101470947,3.592759132385254,12.95140552520752,14.793220520019531,-14.540245056152344,9.362710952758789,4.817139347394307,0.10853258520364761,0.19191375374794006,0.3552926778793335,0.39443618059158325,5.0,0.0,800.0
5676,1.3712477684020996,54.83057403564453,9.942166328430176,6.4609832763671875,10.506932258605957,12.316303253173828,15.904701153437296,-0.165666401386261,-0.11740132421255112,0.4431806206703186,0.4899035692214966,6.0,0.0,260.0
6476,11.004926681518555,3.46852707862854,-16.864238739013672,-7.637694358825684,18.90262794494629,6.411613464355469,2.547627011934916,-0.10307537019252777,0.04109393060207367,0.3560324013233185,0.4241955876350403,4.0,0.0,800.0
7276,6.465484619140625,11.906944274902344,-8.149703025817871,1.1842775344848633,12.841320037841797,3.1659131050109863,4.569039424260457,-0.03293699398636818,0.13191981613636017,0.38289809226989746,0.4489762485027313,4.0,0.0,800.0
8076,17.463041305541992,22.57277488708496,-9.853784561157227,5.082060813903809,-9.202178955078125,11.131026268005371,6.19882329305013,-0.0877082496881485,0.10197757184505463,0.38081255555152893,0.4528779685497284,4.0,0.5,800.0
8876,10.829068183898926,14.124471664428711,12.321478843688965,3.339289665222168,12.480324745178223,9.761512756347656,10.476024309794107,0.009997050277888775,0.12636059522628784,0.3474618196487427,0.4049544930458069,5.0,0.0,800.0
9676,12.079375267028809,12.327818870544434,10.558109283447266,20.545795440673828,55.36742401123047,17.392742156982422,21.378544171651203,-0.21100735664367676,-0.13222460448741913,0.34180229902267456,0.37497806549072266,5.0,0.0,800.0
10476,11.591100692749023,12.827727317810059,2.7548675537109375,2.8227899074554443,12.492178916931152,-2.2580642700195312,6.705100019772847,0.008714783936738968,0.07099250704050064,0.4522166848182678,0.5231902599334717,5.0,0.0,800.0
10944,16.754440307617188,48.98765182495117,3.0377306938171387,22.65415382385254,10.60492992401123,10.114696502685547,18.692267179489136,-0.11527254432439804,0.19329221546649933,0.42542973160743713,0.5058696269989014,6.0,0.16666666666666666,467.0
