env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,-0.04416835308074951,3.0188522338867188,-4.331097602844238,-3.401479959487915,6.276939392089844,6.631104946136475,1.3583584427833557,-0.004640995059162378,0.016569798812270164,0.23022796213626862,0.28526195883750916,0.0,0,800.0
1600,2,1434,-3.471240282058716,3.7162210941314697,-1.8571641445159912,-5.424411296844482,2.631715774536133,-7.0279860496521,-1.905477484067281,0.012424271553754807,-0.0015431783394888043,0.2506771981716156,0.3053523600101471,0.0,0,800.0
2400,3,2234,0.49509406089782715,-0.22635197639465332,11.275740623474121,-0.6352368593215942,3.5528903007507324,-3.6259093284606934,1.8060378034909566,0.007971101440489292,0.003142640693113208,0.23337209224700928,0.290547639131546,1.0,0,800.0
3200,4,3034,-3.928255796432495,2.2283170223236084,5.3499040603637695,-3.7955868244171143,-3.532095193862915,2.7763724327087402,-0.15022404988606772,-0.009995534084737301,-0.0036786997225135565,0.25152283906936646,0.3057534396648407,0.0,0,800.0
4000,5,3834,-7.057541847229004,-4.2166361808776855,0.7931995391845703,-3.6697354316711426,-1.9504764080047607,-1.4632580280303955,-2.92740805943807,0.00958890188485384,-0.006653537508100271,0.24963201582431793,0.30401456356048584,0.0,0,800.0
4800,6,4634,-0.9523725509643555,-13.42735767364502,3.3869478702545166,3.8934993743896484,-2.690873146057129,1.9276587963104248,-1.3104162216186523,-0.005196840967983007,0.001216527190990746,0.26319634914398193,0.3254742920398712,0.0,6,800.0
5600,7,5434,-2.907865047454834,6.068757057189941,-1.2854175567626953,-2.337588310241699,-0.04539036750793457,1.9554197788238525,0.24131925900777182,0.001302742981351912,-0.003000514581799507,0.24963699281215668,0.3035394251346588,0.0,0,800.0
6400,8,6234,-7.148040771484375,-4.43102502822876,-4.513966083526611,-8.973450660705566,-7.184819221496582,-8.063287734985352,-6.719098250071208,-0.00019855558639392257,-0.02128554880619049,0.26031628251075745,0.3199092447757721,0.0,5,800.0
7200,9,7034,5.488471508026123,-8.030561447143555,2.7477526664733887,4.771516799926758,-0.05714297294616699,-2.655526638031006,0.377418319384257,0.0002007754665100947,-0.015509272925555706,0.25326263904571533,0.3102187216281891,0.0,1,800.0
8000,10,7834,-4.904055595397949,11.660740852355957,-7.989998817443848,-2.8036153316497803,5.521093368530273,2.7230381965637207,0.7012004454930624,0.005499830469489098,0.0033540017902851105,0.2338481843471527,0.29825177788734436,1.0,0,800.0
8800,11,8634,-5.198866367340088,6.691315650939941,1.5983834266662598,-5.370811462402344,1.5355896949768066,8.7078857421875,1.3272494475046794,-0.002851971425116062,0.00818412285298109,0.24796463549137115,0.3040240705013275,1.0,0,800.0
9600,12,9434,5.6696271896362305,-2.935328722000122,4.602752208709717,-1.0982698202133179,5.67401647567749,9.95296859741211,3.644294321537018,0.013987500220537186,0.002036012476310134,0.2516321837902069,0.3074428141117096,0.0,0,800.0
10400,13,10234,2.1920690536499023,4.7829508781433105,-5.535041809082031,4.378503799438477,-12.659663200378418,6.100246906280518,-0.1234890619913737,-0.0289616622030735,-0.02300924062728882,0.2509390711784363,0.30445319414138794,0.0,4,800.0
11200,14,11034,10.64853286743164,-5.816732883453369,-5.108661651611328,-5.169688701629639,-6.891842842102051,3.784484624862671,-1.4256514310836792,-0.008178811520338058,-0.03324972465634346,0.26130372285842896,0.3206315040588379,0.0,7,800.0
12000,15,11834,8.391777038574219,1.551619052886963,9.435861587524414,8.463175773620605,11.240645408630371,-4.4806671142578125,5.76706862449646,0.0008222897886298597,-0.0003624868404585868,0.2399824559688568,0.2945416271686554,1.0,0,800.0
12800,16,12634,8.146244049072266,1.8417446613311768,1.853808879852295,14.52113151550293,-2.784513473510742,4.275936603546143,4.642392039299011,0.08059121668338776,-0.029973827302455902,0.246401846408844,0.3061949908733368,1.0,0,800.0
13600,17,13434,24.239377975463867,2.1369009017944336,15.227483749389648,2.5207972526550293,18.521535873413086,-3.7316622734069824,9.819072246551514,0.10133183002471924,-0.007309174630790949,0.2320675104856491,0.2994782030582428,2.0,0,800.0
14400,18,14234,17.424232482910156,1.0693225860595703,17.484039306640625,10.961498260498047,4.5185699462890625,-6.972479820251465,7.414197127024333,0.08462755382061005,0.03253666311502457,0.24534009397029877,0.30327627062797546,1.0,0,800.0
15200,19,15034,14.46306037902832,17.392269134521484,2.9680638313293457,20.8748836517334,15.34799575805664,21.513534545898438,15.426634550094604,0.1167178750038147,0.052407167851924896,0.2329254150390625,0.2994897961616516,3.0,0,800.0
16000,20,15834,16.39342498779297,14.149206161499023,9.701762199401855,39.79130554199219,8.445716857910156,17.055683135986328,17.589516480763752,0.20014160871505737,0.09560178965330124,0.20227719843387604,0.2787052094936371,4.0,0,800.0
16800,21,16634,11.98176097869873,11.031702041625977,31.328699111938477,44.65705108642578,29.1925106048584,26.650005340576172,25.806954860687256,0.4737244248390198,0.29368144273757935,0.41034290194511414,0.3514821231365204,4.0,0,800.0
17600,22,17434,33.5191764831543,29.43801498413086,37.9720458984375,47.25372314453125,19.329328536987305,15.806480407714844,30.553128242492676,0.3135543763637543,0.2630683481693268,0.29650184512138367,0.35624805092811584,4.0,0,800.0
18274,23,18108,33.177364349365234,30.90182113647461,41.04222106933594,39.92787170410156,29.591907501220703,28.03364372253418,33.779138247172035,0.26078054308891296,0.2622513771057129,0.2696930468082428,0.35883328318595886,6.0,0,674.0
19074,24,18908,29.667644500732422,51.0765380859375,13.969292640686035,26.24044418334961,15.21921157836914,36.7783203125,28.825241883595783,0.26286351680755615,0.29175424575805664,0.2847835421562195,0.35251617431640625,4.0,0,800.0
19869,25,19703,35.18364715576172,47.49224090576172,52.09590148925781,18.129131317138672,24.99968719482422,21.483135223388672,33.23062388102213,0.34524667263031006,0.47888076305389404,0.4228668212890625,0.416607141494751,6.0,0,795.0
20313,26,20147,9.496349334716797,20.282512664794922,54.676185607910156,32.29475021362305,42.0440673828125,32.163543701171875,31.826234817504883,0.2732127904891968,0.28805842995643616,0.28833121061325073,0.42252421379089355,6.0,0,444.0
21113,27,20947,22.843412399291992,39.028076171875,40.61772918701172,48.689144134521484,45.630577087402344,16.387996673583984,35.532822608947754,0.2525404989719391,0.2909925878047943,0.27913662791252136,0.42571476101875305,5.0,0,800.0
21913,28,21747,28.059415817260742,19.511550903320312,35.785675048828125,23.66253662109375,43.7308349609375,40.571937561035156,31.88699181874593,0.2522124946117401,0.2829718589782715,0.2725096344947815,0.4204496443271637,5.0,0,800.0
22713,29,22547,33.688453674316406,18.895524978637695,34.64345169067383,49.12484359741211,34.89237594604492,32.807220458984375,34.00864505767822,0.3095029294490814,0.3287213146686554,0.32597431540489197,0.433742880821228,5.0,0,800.0
23010,30,22844,12.14804458618164,29.183385848999023,22.510356903076172,33.42744064331055,45.292945861816406,30.363821029663086,28.820999145507812,0.3347785770893097,0.3407096862792969,0.34555062651634216,0.43043410778045654,6.0,0,297.0
23331,31,23165,23.6685791015625,32.90201950073242,46.04530334472656,38.288780212402344,35.8882942199707,26.415863037109375,33.86813990275065,0.36843064427375793,0.38105326890945435,0.38159969449043274,0.4389188885688782,6.0,0,321.0
