env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,-6.376107692718506,2.6073172092437744,-2.1274404525756836,-2.2136106491088867,-1.5664896965026855,13.907781600952148,0.7052417198816935,-0.007686360739171505,-0.0006720801466144621,0.22885751724243164,0.2838054299354553,1.0,3,800.0
1600,2,1434,-7.6568498611450195,-2.0339512825012207,-5.966169357299805,3.167975425720215,-5.020259857177734,-6.112661361694336,-3.936986049016317,-0.012956047430634499,-0.0007614437490701675,0.24386996030807495,0.29551824927330017,0.0,2,800.0
2400,3,2234,11.593521118164062,-2.2613158226013184,3.187100410461426,6.2086334228515625,10.409221649169922,2.0491175651550293,5.197713057200114,-0.013404830358922482,-0.005483226850628853,0.19083377718925476,0.2665061354637146,2.0,0,800.0
3200,4,3034,2.543194532394409,-3.355823040008545,11.93896770477295,1.26783287525177,5.279928207397461,8.050529479980469,4.287438293298085,-0.06286317855119705,-0.010331869125366211,0.20691989362239838,0.2779531478881836,2.0,8,800.0
4000,5,3834,7.605866432189941,5.873096466064453,5.245514392852783,4.57051944732666,-6.871645927429199,16.526479721069336,5.491638422012329,-0.1587264984846115,-0.13007478415966034,0.2296178936958313,0.2820468246936798,3.0,11,800.0
4800,6,4634,3.1560416221618652,10.160070419311523,16.830013275146484,16.858776092529297,11.967024803161621,18.595890045166016,12.927969376246134,-0.09696993976831436,-0.12131669372320175,0.1842470020055771,0.28960272669792175,4.0,2,800.0
5600,7,5434,11.225835800170898,9.45103645324707,-0.7161381244659424,-4.563068389892578,7.506911754608154,10.722997665405273,5.604595859845479,-0.07077649235725403,-0.07343202829360962,0.2830602526664734,0.3847988545894623,2.0,5,800.0
6400,8,6234,-3.738363265991211,10.59798812866211,-4.989998817443848,9.881668090820312,0.1933300495147705,14.145668983459473,4.348382194836934,-0.040662579238414764,-0.03923996910452843,0.21582908928394318,0.3301212191581726,3.0,0,800.0
7200,9,7034,-4.113253593444824,4.974652290344238,-6.989998817443848,-0.5447285175323486,-6.329257488250732,9.98957633972168,-0.5021682977676392,-0.031883299350738525,-0.03257284313440323,0.2856558859348297,0.37562617659568787,1.0,1,800.0
8000,10,7834,-4.913547515869141,-5.431849002838135,-3.381713390350342,21.706615447998047,-5.989998817443848,7.123634338378906,1.5188568433125813,-0.0326344333589077,-0.030929584056138992,0.2597511410713196,0.35665363073349,2.0,0,800.0
8800,11,8634,-5.3555803298950195,19.27303123474121,-2.9637041091918945,6.384808540344238,-5.989998817443848,8.812858581542969,3.360235850016276,-0.035104479640722275,-0.03353492170572281,0.28098630905151367,0.37381789088249207,2.0,1,800.0
9600,12,9434,-3.6611626148223877,10.123522758483887,-5.9355244636535645,-5.989998817443848,7.458709716796875,-3.949671745300293,-0.3256875276565552,-0.028783123940229416,-0.0278356671333313,0.23489171266555786,0.34491583704948425,2.0,0,800.0
10400,13,10234,-5.612136363983154,-6.989998817443848,0.41722631454467773,15.905253410339355,18.551010131835938,-2.7852983474731445,3.247676054636637,-0.033641137182712555,-0.033951032906770706,0.2936161756515503,0.3862055242061615,1.0,0,800.0
11200,14,11034,-6.789998531341553,16.36045265197754,17.613500595092773,11.473400115966797,-6.789998531341553,-4.539865970611572,4.554581721623738,-0.022180519998073578,-0.024837305769324303,0.20970863103866577,0.331750750541687,3.0,2,800.0
12000,15,11834,7.242476940155029,10.292684555053711,19.15181541442871,6.926942825317383,-3.1523995399475098,7.0296478271484375,7.915194670359294,-0.05444291606545448,-0.0569252073764801,0.20157796144485474,0.3369830250740051,3.0,5,800.0
12800,16,12634,29.395246505737305,26.266681671142578,-0.05868840217590332,6.159642219543457,1.072540283203125,19.020496368408203,13.642653107643127,-0.03257455304265022,-0.034958090633153915,0.1389658898115158,0.2740885615348816,4.0,0,800.0
13600,17,13434,6.218513011932373,-3.5177838802337646,8.287798881530762,-4.288259029388428,5.471144676208496,31.508323669433594,7.279956221580505,-0.022563308477401733,-0.02258077822625637,0.18415342271327972,0.30719637870788574,3.0,0,800.0
14400,18,14234,7.192639350891113,10.18435287475586,20.434961318969727,6.200450420379639,-5.989998817443848,-4.6724019050598145,5.558333873748779,-0.037929534912109375,-0.0391039103269577,0.24735593795776367,0.362815260887146,2.0,0,800.0
15200,19,15034,-2.7727906703948975,2.410013198852539,8.502063751220703,15.6007661819458,-5.989998817443848,17.90785789489746,5.9429852565129595,-0.06938106566667557,-0.07660716027021408,0.27363651990890503,0.3914961814880371,2.0,4,800.0
16000,20,15834,19.314889907836914,15.586753845214844,9.480278015136719,25.724971771240234,26.273393630981445,-2.8927457332611084,15.581256906191507,-0.08495926111936569,-0.09643594920635223,0.24189437925815582,0.37142354249954224,4.0,3,800.0
