env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,-21.606914520263672,-60.54523849487305,-34.689701080322266,-53.57404327392578,-52.36481857299805,-4.0932297706604,-37.8123242855072,-0.0006535393185913563,0.011179257184267044,0.237587109208107,0.29269537329673767,0.0,0,800.0
1600,2,1434,-51.85136795043945,-1.0043957233428955,-17.839832305908203,-6.221683502197266,-45.118316650390625,-23.501575469970703,-24.256195267041523,0.06161844730377197,0.012445253320038319,0.257502943277359,0.31295889616012573,0.0,0,800.0
2400,3,2234,0.055539727210998535,2.4756767749786377,-7.380466938018799,-33.419063568115234,-36.93258285522461,-43.89326477050781,-19.84902693827947,0.08963045477867126,0.04198883846402168,0.24185015261173248,0.29762300848960876,1.0,0,800.0
3200,4,3034,2.1685032844543457,10.87106990814209,9.697929382324219,7.958998680114746,3.459397554397583,10.579853057861328,7.455958644549052,0.08636020869016647,0.06666562706232071,0.16881904006004333,0.24751819670200348,4.0,0,800.0
4000,5,3834,-16.84223175048828,10.994488716125488,7.064864635467529,11.99583625793457,12.827706336975098,8.125839233398438,5.694417238235474,0.11204206198453903,0.09495671093463898,0.17856551706790924,0.2625577747821808,5.0,0,800.0
4800,6,4634,6.978741645812988,10.38160228729248,2.5391645431518555,21.89215087890625,18.263391494750977,4.288297653198242,10.723891417185465,0.12809915840625763,0.13251370191574097,0.16684985160827637,0.25441843271255493,4.0,0,800.0
5560,7,5394,11.165558815002441,22.688905715942383,25.463802337646484,10.481966018676758,9.786725997924805,20.145904541015625,16.622143904368084,0.15889471769332886,0.12697748839855194,0.15864966809749603,0.2600339651107788,6.0,0,760.0
6360,8,6194,19.904773712158203,5.783332824707031,-13.828495025634766,19.414104461669922,8.054481506347656,19.85836410522461,9.864426930745443,0.14367510378360748,0.13008025288581848,0.1483607292175293,0.2747628688812256,5.0,0,800.0
7160,9,6994,7.4786458015441895,30.428680419921875,22.975791931152344,33.28609848022461,26.243053436279297,17.83230209350586,23.040762027104694,0.1920112818479538,0.1941336840391159,0.20090800523757935,0.3255983293056488,5.0,0,800.0
7767,10,7601,9.825044631958008,15.410028457641602,5.584987163543701,10.058019638061523,-0.056723594665527344,17.946361541748047,9.79461963971456,0.14909783005714417,0.1562575399875641,0.1603645384311676,0.3104909658432007,6.0,0,607.0
7942,11,7776,12.440889358520508,31.869749069213867,10.062776565551758,25.03120231628418,26.852209091186523,18.214689254760742,20.74525260925293,0.24438299238681793,0.25177478790283203,0.257889062166214,0.36821722984313965,6.0,0,175.0
8742,12,8576,22.462581634521484,9.818597793579102,15.482662200927734,13.9472074508667,2.519926071166992,25.175811767578125,14.90113115310669,0.18425112962722778,0.19711054861545563,0.19914433360099792,0.34522610902786255,5.0,0,800.0
9542,13,9376,16.925323486328125,19.1102294921875,18.57756805419922,7.082981586456299,2.078366279602051,11.014371871948242,12.46480679512024,0.17740367352962494,0.18543492257595062,0.18847575783729553,0.34293484687805176,5.0,0,800.0
10056,14,9890,8.294764518737793,30.96607208251953,12.026756286621094,16.86205291748047,7.79976224899292,10.627805709838867,14.429535627365112,0.12150391936302185,0.16667795181274414,0.15085387229919434,0.31457778811454773,6.0,0,514.0
10856,15,10690,9.90552806854248,-156.91656494140625,16.390666961669922,11.966435432434082,10.10586929321289,8.949405670166016,-16.59977658589681,0.12788917124271393,0.11685936897993088,0.1515025645494461,0.32368505001068115,5.0,0,800.0
11656,16,11490,3.8914310932159424,19.948272705078125,-39.17036819458008,7.189904689788818,26.718032836914062,10.751103401184082,4.888062755266826,0.12853820621967316,0.137325257062912,0.1461164653301239,0.3088662326335907,5.0,0,800.0
12456,17,12290,16.470378875732422,-122.66175842285156,19.520601272583008,15.104158401489258,12.861885070800781,12.024014472961426,-7.780120054880778,0.05453144758939743,0.053881969302892685,0.11872422695159912,0.28044411540031433,5.0,0,800.0
12744,18,12578,10.640262603759766,15.29871940612793,12.63438606262207,12.213674545288086,1.4655036926269531,9.71376895904541,10.32771921157837,0.1170228123664856,0.11093481630086899,0.14314281940460205,0.29974812269210815,6.0,0,288.0
