env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
9600,12,9434,-8.904373168945312,-10.335718154907227,7.410622596740723,5.4639387130737305,8.530935287475586,8.11041259765625,1.7126363118489583,-0.05833505466580391,-0.06419368833303452,0.25452229380607605,0.3643495440483093,2.0,13,800.0
10400,13,10234,14.027902603149414,20.130247116088867,-2.7357707023620605,8.922897338867188,3.684404134750366,0.15247750282287598,7.363692998886108,-0.04971764236688614,-0.05495815351605415,0.2813713550567627,0.3809502124786377,3.0,0,800.0
11200,14,11034,11.38882064819336,8.313626289367676,-2.5503454208374023,4.757418155670166,17.499738693237305,-0.4731602668762207,6.4893496831258135,-0.04058272764086723,-0.039331499487161636,0.27986428141593933,0.3783138394355774,2.0,0,800.0
12000,15,11834,7.397184371948242,-3.2278029918670654,1.3447155952453613,-0.8514511585235596,16.230255126953125,12.546993255615234,5.573315699895223,-0.03295936807990074,-0.030872393399477005,0.18446552753448486,0.31109750270843506,3.0,2,800.0
12800,16,12634,-2.934737205505371,8.069072723388672,-3.6620821952819824,6.367354869842529,-3.653364896774292,7.195372581481934,1.8969359795252483,-0.04777177423238754,-0.04786311462521553,0.29905813932418823,0.39196503162384033,1.0,0,800.0
13600,17,13434,1.9492011070251465,-4.384349346160889,-0.17090463638305664,9.059895515441895,2.4306607246398926,11.10305118560791,3.33125909169515,-0.03689587116241455,-0.041832491755485535,0.22860094904899597,0.339031457901001,2.0,0,800.0
14400,18,14234,12.765647888183594,0.47769737243652344,32.90266418457031,19.605796813964844,12.233972549438477,2.134528636932373,13.353384574254354,-0.08268831670284271,-0.07883642613887787,0.27635473012924194,0.38446271419525146,3.0,0,800.0
15200,19,15034,7.973151683807373,9.64482593536377,0.2764248847961426,21.529823303222656,26.901052474975586,20.282743453979492,14.434670289357504,-0.04276790842413902,-0.03979981690645218,0.14511850476264954,0.2802745997905731,4.0,1,800.0
16000,20,15834,10.996626853942871,-3.9899988174438477,23.848834991455078,12.910531044006348,-10.76118278503418,8.774848937988281,6.963276704152425,-0.07731430977582932,-0.07445760071277618,0.18890255689620972,0.33646899461746216,4.0,7,800.0
16800,21,16634,11.297355651855469,22.414331436157227,25.73088264465332,-3.914794445037842,-3.002345085144043,14.630647659301758,11.192679643630981,-0.05935180187225342,-0.06218660995364189,0.20363469421863556,0.3308289349079132,4.0,0,800.0
17600,22,17434,17.77068328857422,9.197530746459961,-2.940699815750122,11.303349494934082,13.559257507324219,16.641510009765625,10.92193853855133,-0.034483421593904495,-0.03476192057132721,0.18407206237316132,0.3117443025112152,4.0,1,800.0
18400,23,18234,21.31686019897461,-2.936281442642212,9.98312759399414,9.908695220947266,14.690689086914062,-4.907151699066162,8.009323159853617,-0.04315463453531265,-0.04468108341097832,0.19292783737182617,0.3207136392593384,3.0,1,800.0
19200,24,19034,-0.5775446891784668,9.331932067871094,17.874210357666016,12.536460876464844,17.967782974243164,23.91759490966797,13.508406082789103,-0.07776281982660294,-0.08847282081842422,0.26762187480926514,0.3789520859718323,3.0,3,800.0
20000,25,19834,-5.621607780456543,-5.749597072601318,16.04706382751465,9.631193161010742,-11.389999389648438,-9.589998245239258,-1.1121575832366943,-0.03360363095998764,-0.03518383204936981,0.24512441456317902,0.35870376229286194,2.0,5,800.0
20800,26,20634,8.802549362182617,22.626924514770508,-3.5637869834899902,22.53772735595703,21.305194854736328,0.30551886558532715,12.002354661623636,-0.0755084827542305,-0.08263672888278961,0.17458122968673706,0.3190021812915802,4.0,1,800.0
21600,27,21434,10.894743919372559,7.9599690437316895,6.392099857330322,17.67963409423828,6.5541205406188965,8.778797149658203,9.709894100824991,-0.0687834620475769,-0.06681579351425171,0.21479949355125427,0.3430771827697754,3.0,2,800.0
22400,28,22234,14.731658935546875,10.516002655029297,6.816605567932129,-6.715326309204102,-2.0410540103912354,0.3507046699523926,3.9430985848108926,-0.059497933834791183,-0.06425703316926956,0.3101257085800171,0.3992542326450348,1.0,0,800.0
23200,29,23034,1.2355589866638184,-6.989998817443848,9.054025650024414,-6.825087547302246,-6.213623046875,-3.3030476570129395,-2.1736954053243003,-0.023627806454896927,-0.02541518211364746,0.3447449207305908,0.4190097451210022,1.0,0,800.0
24000,30,23834,-5.989998817443848,-6.707150459289551,-14.212838172912598,-20.336071014404297,-1.8557512760162354,9.063180923461914,-6.673104802767436,-0.07324481010437012,-0.07761246711015701,0.31825485825538635,0.42282044887542725,2.0,28,800.0
24800,31,24634,-6.395606517791748,9.104848861694336,3.7188987731933594,-6.471437454223633,3.3249764442443848,0.03547191619873047,0.5528586705525717,-0.03648635372519493,-0.04163097217679024,0.29515525698661804,0.3870845139026642,1.0,0,800.0
25600,32,25434,10.755887985229492,3.6844704151153564,11.88499641418457,17.962337493896484,13.842117309570312,9.064321517944336,11.199021855990091,-0.04984093829989433,-0.05765894055366516,0.21061664819717407,0.33658668398857117,3.0,0,800.0
26400,33,26234,15.256278991699219,15.245758056640625,9.525617599487305,20.89828872680664,-0.25909876823425293,18.25344467163086,13.1533815463384,-0.06601788103580475,-0.07190893590450287,0.28857123851776123,0.3915651738643646,3.0,6,800.0
27200,34,27034,14.994922637939453,15.930619239807129,25.4501953125,23.82611083984375,32.54413604736328,20.99898910522461,22.290828863779705,-0.08939772844314575,-0.11872099339962006,0.2218644917011261,0.3540463447570801,4.0,0,800.0
