step,total_loss,actor_loss,q1_loss,q2_loss,alpha
1,0.8245112895965576,-0.31126463413238525,0.576889157295227,0.5588867664337158,0.19993999600410461
2,0.7522913217544556,-0.2821762263774872,0.5244043469429016,0.5100632309913635,0.19988003373146057
3,0.7938063144683838,-0.25866958498954773,0.5379628539085388,0.5145130157470703,0.19982008635997772
4,0.7078746557235718,-0.20791660249233246,0.4548182487487793,0.46097302436828613,0.1997602880001068
5,0.690732479095459,-0.18438875675201416,0.4459788501262665,0.4291423559188843,0.19970057904720306
6,0.6278954148292542,-0.1925007700920105,0.4227532744407654,0.39764291048049927,0.19964078068733215
7,0.6050028800964355,-0.15678994357585907,0.38517382740974426,0.37661898136138916,0.19958101212978363
8,0.5894521474838257,-0.13768622279167175,0.36564964056015015,0.3614886999130249,0.1995212286710739
9,0.605343222618103,-0.1073797196149826,0.36371636390686035,0.3490065634250641,0.19946148991584778
10,0.5379292964935303,-0.10509020835161209,0.3249688744544983,0.31805065274238586,0.19940169155597687
11,0.4719371199607849,-0.1009310707449913,0.2877674400806427,0.2851007580757141,0.1993417590856552
12,0.47089362144470215,-0.0441756471991539,0.2614780366420746,0.25359123945236206,0.19928188621997833
13,0.4354996681213379,-0.02252666838467121,0.2331264317035675,0.22489990293979645,0.19922202825546265
14,0.389676034450531,-0.0063475253991782665,0.20109564065933228,0.1949279010295868,0.19916214048862457
15,0.40672916173934937,0.030257970094680786,0.1887000948190689,0.18777111172676086,0.19910235702991486
16,0.38395529985427856,0.03258638456463814,0.17979100346565247,0.17157793045043945,0.19904258847236633
17,0.3713940382003784,0.08364877104759216,0.14390979707241058,0.14383548498153687,0.1989828497171402
18,0.4079204499721527,0.08780817687511444,0.16136935353279114,0.15874291956424713,0.19892312586307526
19,0.34194791316986084,0.08487426489591599,0.13107915222644806,0.1259944885969162,0.19886326789855957
20,0.34794723987579346,0.1355358213186264,0.1075250655412674,0.10488634556531906,0.19880340993404388
21,0.3544407784938812,0.15508872270584106,0.10035619139671326,0.0989958643913269,0.198743537068367
22,0.3469562828540802,0.19761165976524353,0.07689140737056732,0.07245323807001114,0.1986836940050125
23,0.34969091415405273,0.2170446515083313,0.06214183568954468,0.07050441205501556,0.1986238807439804
24,0.3734782934188843,0.23019817471504211,0.07310616970062256,0.0701739639043808,0.19856400787830353
25,0.38538721203804016,0.2523139715194702,0.06630008667707443,0.06677314639091492,0.19850407540798187
26,0.35814398527145386,0.2835856080055237,0.035033971071243286,0.03952441364526749,0.1984441727399826
27,0.37697720527648926,0.32377445697784424,0.023809894919395447,0.029392827302217484,0.19838429987430573
28,0.4031175971031189,0.3612731695175171,0.019385186955332756,0.0224592462182045,0.1983245313167572
29,0.4205130636692047,0.34692710638046265,0.035950224846601486,0.03763575479388237,0.19826465845108032
30,0.44710028171539307,0.3636434078216553,0.04129943624138832,0.04215744882822037,0.19820472598075867
31,0.4417053759098053,0.41840121150016785,0.010990477167069912,0.012313703075051308,0.19814488291740417
32,0.45834821462631226,0.4417727589607239,0.007017236202955246,0.009558234363794327,0.19808508455753326
