env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,0.18063890933990479,1.7170610427856445,-3.870436429977417,15.708137512207031,-10.291929244995117,0.6272345781326294,0.6784510612487793,0.018883969634771347,0.023912912234663963,0.2321631908416748,0.28575441241264343,1.0,0,800.0
1600,2,1434,15.496492385864258,25.780597686767578,11.956974029541016,16.857797622680664,-4.390503883361816,22.139667510986328,14.640170892079672,0.037500523030757904,0.05209728330373764,0.2481452375650406,0.30032995343208313,1.0,0,800.0
2400,3,2234,19.228740692138672,36.153411865234375,-14.571243286132812,19.262832641601562,22.739925384521484,23.021787643432617,17.63924249013265,0.028392765671014786,0.050593454390764236,0.2244853973388672,0.2922266125679016,2.0,0,800.0
3200,4,3034,30.46360206604004,20.466960906982422,-32.648948669433594,-5.6745500564575195,-17.470165252685547,25.31708335876465,3.408997058868408,0.018479177728295326,0.04001597315073013,0.19093182682991028,0.280309796333313,3.0,1,800.0
4000,5,3834,39.372398376464844,35.46089172363281,18.9344482421875,44.85877227783203,31.015777587890625,44.928016662597656,35.76171747843424,0.04908643662929535,0.04784081131219864,0.19547078013420105,0.29814445972442627,4.0,0,800.0
4800,6,4634,-105.99237060546875,31.28165626525879,38.15754699707031,55.194183349609375,9.904552459716797,27.578710556030273,9.354046503702799,0.06568267196416855,0.06693922728300095,0.17501045763492584,0.3063797354698181,5.0,1,800.0
5600,7,5434,35.39221954345703,39.5417594909668,49.148399353027344,28.55742645263672,24.2266788482666,42.687232971191406,36.592286109924316,0.12126582115888596,0.1178947165608406,0.1663018763065338,0.3088992238044739,5.0,0,800.0
6400,8,6234,46.66072082519531,47.746253967285156,55.44300842285156,48.603782653808594,31.327022552490234,16.415571212768555,41.03272660573324,0.09712177515029907,0.10046050697565079,0.15156415104866028,0.3055694103240967,5.0,0,800.0
7067,9,6901,24.73046875,24.168258666992188,5.46197509765625,61.73358917236328,32.837059020996094,35.37361145019531,30.717493693033855,0.07908443361520767,0.11294659227132797,0.19024081528186798,0.338885098695755,6.0,0,667.0
7194,10,7028,43.642486572265625,20.521728515625,65.66707611083984,33.66332244873047,33.59121322631836,26.220787048339844,37.21776898701986,0.3730308413505554,0.36611929535865784,0.3966878652572632,0.43803489208221436,6.0,0,127.0
7428,11,7262,44.15871047973633,13.996879577636719,60.006591796875,32.68384552001953,18.44623565673828,33.051361083984375,33.723937352498375,0.2051066905260086,0.21772579848766327,0.2244538813829422,0.3704312741756439,6.0,0,234.0
8027,12,7861,54.96930694580078,34.23383712768555,70.3487319946289,40.20358657836914,34.12588882446289,54.34069061279297,48.0370070139567,0.14171601831912994,0.14047886431217194,0.1832079440355301,0.337206095457077,6.0,0,599.0
8827,13,8661,47.462467193603516,53.43684387207031,23.275291442871094,31.31957244873047,49.7884407043457,-243.0509033203125,-6.294714609781901,0.07728849351406097,0.07126420736312866,0.08832857757806778,0.24630995094776154,5.0,0,800.0
8949,14,8783,35.71452713012695,25.147964477539062,35.052345275878906,58.54738998413086,17.59410285949707,39.72930145263672,35.297605196634926,0.3700183928012848,0.3866964876651764,0.3848932683467865,0.42667707800865173,6.0,0,122.0
9111,15,8945,65.46244049072266,58.17401885986328,27.137985229492188,32.056983947753906,37.9552001953125,60.005123138427734,46.79862531026205,0.41968923807144165,0.38454025983810425,0.4194554388523102,0.42642417550086975,6.0,0,162.0
9258,16,9092,37.011634826660156,28.85759735107422,29.812545776367188,55.49574279785156,63.487815856933594,17.358936309814453,38.67071215311686,0.30908849835395813,0.3189186155796051,0.32850345969200134,0.4215157926082611,6.0,0,147.0
9532,17,9366,30.836231231689453,17.015625,42.8741340637207,60.23659133911133,41.38722610473633,76.61065673828125,44.826744079589844,0.2581663131713867,0.2752525508403778,0.2772291302680969,0.39832887053489685,6.0,0,274.0
9687,18,9521,30.454811096191406,14.554342269897461,19.830177307128906,51.88800048828125,34.08950424194336,81.44126892089844,38.7096840540568,0.2783728837966919,0.27538853883743286,0.28360405564308167,0.40325596928596497,6.0,0,155.0
9799,19,9633,24.981109619140625,34.038291931152344,59.3289794921875,40.64244842529297,40.539634704589844,25.97088050842285,37.58355744679769,0.3899240493774414,0.36546236276626587,0.38691243529319763,0.43036022782325745,6.0,0,112.0
9958,20,9792,53.3486442565918,17.986173629760742,20.07898712158203,88.85722351074219,36.981048583984375,37.557464599609375,42.46825695037842,0.3424614667892456,0.34115633368492126,0.35259518027305603,0.43131697177886963,6.0,0,159.0
10112,21,9946,36.11576843261719,26.892433166503906,27.5059871673584,44.04792404174805,49.32655715942383,61.480812072753906,40.89491367340088,0.3412201702594757,0.33218058943748474,0.35004493594169617,0.4281800389289856,6.0,0,154.0
10210,22,10044,46.635948181152344,58.640602111816406,27.925376892089844,43.54492950439453,17.384939193725586,63.10688400268555,42.87311331431071,0.5061067342758179,0.5405358672142029,0.5445685386657715,0.4270347058773041,6.0,0,98.0
10360,23,10194,14.093175888061523,27.800922393798828,26.18686294555664,64.75770568847656,42.63276290893555,51.90888214111328,37.896718660990395,0.335825115442276,0.34736648201942444,0.3587743043899536,0.4356582760810852,6.0,0,150.0
11160,24,10994,18.521848678588867,-244.36724853515625,35.49460220336914,66.9137191772461,31.932138442993164,51.21384048461914,-6.715183258056641,0.0764390304684639,0.07587535679340363,0.11509056389331818,0.2726132273674011,5.0,0,800.0
11428,25,11262,55.393898010253906,47.346656799316406,49.08689880371094,26.857120513916016,34.46516036987305,22.100072860717773,39.20830122629801,0.2812695801258087,0.2468077391386032,0.2768942713737488,0.407593309879303,6.0,0,268.0
11685,26,11519,65.73815155029297,39.00745391845703,29.54898452758789,24.151777267456055,16.040771484375,44.24736404418945,36.455750465393066,0.19797156751155853,0.18595540523529053,0.20269954204559326,0.3530395030975342,6.0,0,257.0
12485,27,12319,-257.7906799316406,18.029945373535156,48.24230194091797,51.27062225341797,38.82623291015625,26.17827606201172,-12.540550231933594,0.05820334702730179,0.06672940403223038,0.07907138019800186,0.24052615463733673,5.0,0,800.0
13285,28,13119,29.213050842285156,5.9076948165893555,35.99171829223633,24.116127014160156,26.810279846191406,47.752044677734375,28.29848591486613,0.13718228042125702,0.13221821188926697,0.14640283584594727,0.316428005695343,5.0,0,800.0
14085,29,13919,26.412601470947266,33.175331115722656,35.90065383911133,14.094757080078125,49.15819549560547,58.23860549926758,36.163357416788735,0.14703752100467682,0.14462505280971527,0.1531292051076889,0.3155406415462494,5.0,0,800.0
14354,30,14188,73.29316711425781,44.225830078125,57.862159729003906,20.098758697509766,32.846622467041016,47.585304260253906,45.98530705769857,0.291179358959198,0.28011786937713623,0.2976229190826416,0.3976346552371979,6.0,0,269.0
14510,31,14344,25.500097274780273,28.493492126464844,38.259681701660156,42.74363708496094,49.120826721191406,30.273151397705078,35.73181438446045,0.3943217396736145,0.3714352250099182,0.3998265862464905,0.43066397309303284,6.0,0,156.0
15030,32,14864,43.9366340637207,34.64570617675781,33.757232666015625,53.481624603271484,27.842571258544922,24.881271362304688,36.42417335510254,0.1836702823638916,0.19193123281002045,0.20083355903625488,0.3575398325920105,6.0,0,520.0
15218,33,15052,35.18360137939453,48.70354461669922,62.23663330078125,12.646440505981445,27.902639389038086,45.980934143066406,38.77563222249349,0.35532820224761963,0.31042248010635376,0.34415605664253235,0.42348983883857727,6.0,0,188.0
