env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,1.9120937585830688,7.861679553985596,-4.419530868530273,1.8084735870361328,2.721470355987549,-1.7449846267700195,1.3565336267153423,0.004473394248634577,0.0020484200213104486,0.23166123032569885,0.28476861119270325,0.0,0,800.0
1600,2,1434,12.726004600524902,2.7865006923675537,9.927490234375,1.5095887184143066,-2.3770198822021484,6.181930065155029,5.125749071439107,0.014033409766852856,0.011752610094845295,0.236637145280838,0.29554152488708496,1.0,2,800.0
2400,3,2234,-5.915016174316406,-2.2225847244262695,-5.115716457366943,-2.505825996398926,2.0084826946258545,-0.4258326292037964,-2.3627488811810813,0.003161692526191473,0.0035925789270550013,0.25147879123687744,0.30645760893821716,0.0,0,800.0
3200,4,3034,0.34980320930480957,3.4293808937072754,3.078530788421631,5.133702754974365,5.359439849853516,9.761405944824219,4.518710573514302,0.01873539201915264,0.022292012348771095,0.21455037593841553,0.28126245737075806,2.0,0,800.0
4000,5,3834,4.469700813293457,13.678638458251953,2.09359073638916,11.8282470703125,7.007872581481934,11.51500129699707,8.432175159454346,0.0796561986207962,0.04651976004242897,0.2439863532781601,0.3010305166244507,1.0,0,800.0
4800,6,4634,17.774635314941406,19.81293296813965,2.2288482189178467,19.26679229736328,18.548095703125,6.700937747955322,14.055373708407084,0.16984514892101288,0.13238954544067383,0.26756927371025085,0.30119508504867554,2.0,0,800.0
5600,7,5434,11.316057205200195,28.310081481933594,28.429901123046875,17.53229522705078,11.74296760559082,21.071861267089844,19.73386065165202,0.23690234124660492,0.18452435731887817,0.2583373188972473,0.29523488879203796,3.0,0,800.0
6400,8,6234,18.589773178100586,23.54924774169922,28.033485412597656,28.893774032592773,26.792810440063477,20.223133087158203,24.347037315368652,0.25783026218414307,0.2609640955924988,0.270285427570343,0.31805866956710815,4.0,0,800.0
6983,9,6817,30.756155014038086,52.96356964111328,31.597463607788086,63.12797927856445,44.1910400390625,15.72098445892334,39.72619867324829,0.31644436717033386,0.30881935358047485,0.320732444524765,0.3626840114593506,6.0,0,583.0
7419,10,7253,48.2420539855957,35.5189208984375,43.9218864440918,37.143348693847656,66.73313903808594,33.85592269897461,44.23587862650553,0.41247203946113586,0.3693920075893402,0.4013640284538269,0.39450323581695557,6.0,0,436.0
8219,11,8053,26.775203704833984,22.508052825927734,34.172035217285156,40.63941955566406,40.36654281616211,39.271148681640625,33.955400466918945,0.17545746266841888,0.1528376191854477,0.17895105481147766,0.33232390880584717,5.0,0,800.0
9019,12,8853,33.47930908203125,23.765853881835938,35.674896240234375,15.568936347961426,15.585270881652832,31.07581901550293,25.858347574869793,0.12128958106040955,0.09797694534063339,0.13483691215515137,0.2940986156463623,5.0,0,800.0
9643,13,9477,40.56588363647461,38.66148376464844,50.8582763671875,12.637341499328613,18.706302642822266,12.780403137207031,29.034948507944744,0.15602338314056396,0.1054648831486702,0.1543588489294052,0.32063165307044983,6.0,0,624.0
10443,14,10277,23.28948402404785,33.5476188659668,22.569849014282227,34.750160217285156,30.141128540039062,13.395227432250977,26.28224468231201,0.20474298298358917,0.19499079883098602,0.2519967555999756,0.3905256390571594,4.0,0,800.0
11243,15,11077,25.06025505065918,33.75169372558594,30.2884521484375,16.742584228515625,39.59153366088867,15.924371719360352,26.89314842224121,0.15456080436706543,0.15254192054271698,0.1940900981426239,0.3522304892539978,5.0,0,800.0
12043,16,11877,16.121822357177734,23.093761444091797,30.309616088867188,22.55001449584961,25.078012466430664,33.01027297973633,25.027249972025555,0.15292060375213623,0.14257626235485077,0.15670934319496155,0.3216835558414459,5.0,0,800.0
12267,17,12101,39.20709228515625,33.32526397705078,32.13097381591797,13.782241821289062,21.869007110595703,10.12265396118164,25.072872161865234,0.2253931313753128,0.25269418954849243,0.25369393825531006,0.38823214173316956,6.0,0,224.0
12386,18,12220,29.448747634887695,13.992171287536621,26.056079864501953,12.597171783447266,48.0699462890625,15.627103805541992,24.298536777496338,0.36301735043525696,0.34596842527389526,0.36305156350135803,0.43372246623039246,6.0,0,119.0
13186,19,13020,18.84085464477539,10.348310470581055,27.969833374023438,17.112545013427734,41.17162322998047,30.856643676757812,24.383301734924316,0.09941110759973526,0.10553400218486786,0.1233900934457779,0.2878439724445343,5.0,0,800.0
13986,20,13820,20.397659301757812,23.589130401611328,32.16499328613281,25.32216453552246,34.26858901977539,18.0140438079834,25.626096725463867,0.17038582265377045,0.1625562608242035,0.1831187605857849,0.3367743492126465,5.0,0,800.0
14472,21,14306,30.652629852294922,19.257108688354492,23.074485778808594,19.01740074157715,42.76544952392578,23.022951126098633,26.29833761850993,0.2067677080631256,0.19067877531051636,0.2189321219921112,0.3692397475242615,6.0,0,486.0
