step,total_loss,actor_loss,q1_loss,q2_loss,alpha
1,0.8269414901733398,0.3694964647293091,0.260243684053421,0.19720138609409332,0.19993999600410461
2,0.8366000652313232,0.3801913857460022,0.2539651095867157,0.20244356989860535,0.1998799443244934
3,0.8068611025810242,0.4175480306148529,0.21621793508529663,0.17309516668319702,0.19982095062732697
4,0.821286678314209,0.4164063334465027,0.22073958814144135,0.18414075672626495,0.19976219534873962
5,0.8582978248596191,0.4651069641113281,0.21215033531188965,0.18104052543640137,0.19970703125
6,0.755254328250885,0.4581509232521057,0.15991035103797913,0.13719302415847778,0.19965027272701263
7,0.626716136932373,0.41162461042404175,0.11816199123859406,0.09692952781915665,0.19959402084350586
8,0.7737311124801636,0.49321988224983215,0.15057769417762756,0.12993356585502625,0.19953787326812744
9,0.7400067448616028,0.47935086488723755,0.14065904915332794,0.11999686807394028,0.1994801014661789
10,0.7181452512741089,0.5285329818725586,0.10022301971912384,0.08938928693532944,0.1994231641292572
11,0.7774956226348877,0.5741076469421387,0.10692610591650009,0.09646188467741013,0.19936998188495636
12,0.8356757164001465,0.6340651512145996,0.10690368711948395,0.09470687061548233,0.19932547211647034
13,0.7250863313674927,0.5612702369689941,0.08749087899923325,0.07632521539926529,0.1992778480052948
14,0.7408272624015808,0.600177526473999,0.0773019939661026,0.06334777921438217,0.19922858476638794
15,0.7311497330665588,0.5603314638137817,0.0875091552734375,0.0833091139793396,0.19917550683021545
16,0.6525095105171204,0.5701740980148315,0.04430316016077995,0.038032256066799164,0.1991194784641266
17,0.6911895275115967,0.5900884866714478,0.0538666807115078,0.04723433405160904,0.1990610957145691
18,0.8279058933258057,0.6535388231277466,0.0878540650010109,0.086512990295887,0.19900308549404144
19,0.7961808443069458,0.6605498194694519,0.06796209514141083,0.06766889244318008,0.198945090174675
20,0.765188455581665,0.6103823781013489,0.07731637358665466,0.07748976349830627,0.1988845020532608
21,0.8682869672775269,0.735988974571228,0.06798263639211655,0.06431539356708527,0.19882732629776
22,0.8272368311882019,0.7749290466308594,0.027639109641313553,0.024668680503964424,0.19877514243125916
23,0.9142709970474243,0.7426748871803284,0.08769697695970535,0.0838991329073906,0.1987248659133911
24,0.9134087562561035,0.7643070220947266,0.07682573795318604,0.07227601855993271,0.19867673516273499
25,0.8372917175292969,0.6871333122253418,0.07275314629077911,0.07740526646375656,0.1986248642206192
26,0.8477580547332764,0.7453396320343018,0.05064021423459053,0.051778215914964676,0.19857285916805267
27,0.7867465615272522,0.6739270687103271,0.05767182633280754,0.05514763668179512,0.19851678609848022
28,0.8287743330001831,0.6803156137466431,0.07815537601709366,0.07030334323644638,0.19845770299434662
29,0.8105636239051819,0.6943780183792114,0.05833447352051735,0.057851143181324005,0.1983964443206787
30,0.7989229559898376,0.7306569218635559,0.03503354638814926,0.03323250263929367,0.19833481311798096
31,0.9355990290641785,0.7469092607498169,0.09023286402225494,0.09845692664384842,0.19827419519424438
32,0.8976927995681763,0.7354134917259216,0.0782647654414177,0.08401452004909515,0.1982138454914093
33,0.7922233939170837,0.670976996421814,0.059535913169384,0.06171049550175667,0.19815069437026978
34,0.9104647636413574,0.7010856866836548,0.10537490248680115,0.1040041446685791,0.19808682799339294
35,0.8812280893325806,0.7401071786880493,0.07085222005844116,0.07026870548725128,0.19802428781986237
36,0.7497459650039673,0.637087345123291,0.05564120411872864,0.05701746791601181,0.19795872271060944
37,0.8383421301841736,0.6773878335952759,0.08161940425634384,0.07933490723371506,0.19789214432239532
38,0.8484260439872742,0.7117012739181519,0.07167406380176544,0.06505071371793747,0.19782736897468567
39,0.6971742510795593,0.6413221955299377,0.027653060853481293,0.02819901704788208,0.19776077568531036
40,0.7368165850639343,0.6067481637001038,0.06654299795627594,0.06352543085813522,0.19769202172756195
41,0.7944376468658447,0.6066552400588989,0.09599357098340988,0.09178882092237473,0.1976216733455658
42,0.7249390482902527,0.6032981276512146,0.06174087896943092,0.05990004539489746,0.1975502222776413
43,0.6851527690887451,0.5993116497993469,0.04493305832147598,0.040908027440309525,0.19747816026210785
44,0.6434199213981628,0.5249381065368652,0.06108608841896057,0.05739573389291763,0.19740335643291473
45,0.6577351689338684,0.5008602738380432,0.0787808895111084,0.07809402793645859,0.19732601940631866
46,0.5671464800834656,0.5253251791000366,0.020628927275538445,0.021192343905568123,0.19724763929843903
47,0.553597092628479,0.4942207634449005,0.028601305559277534,0.03077501803636551,0.19716764986515045
48,0.519856870174408,0.42458921670913696,0.04978486895561218,0.04548277705907822,0.19708524644374847
49,0.5207759737968445,0.45823433995246887,0.03362598642706871,0.028915641829371452,0.19700148701667786
50,0.5182960629463196,0.4274733066558838,0.047527484595775604,0.04329527169466019,0.19691632688045502
51,0.5104559659957886,0.4219639003276825,0.0453837625682354,0.04310828447341919,0.19682997465133667
52,0.5619709491729736,0.458834707736969,0.05160810798406601,0.051528144627809525,0.19674386084079742
53,0.4841555953025818,0.35147297382354736,0.06531023234128952,0.06737237423658371,0.19665609300136566
54,0.4494502544403076,0.3676083981990814,0.04131865128874779,0.040523186326026917,0.19656749069690704
55,0.47992128133773804,0.35119450092315674,0.06471004337072372,0.06401674449443817,0.19647806882858276
56,0.4397561848163605,0.3694953918457031,0.034784287214279175,0.03547651693224907,0.19638851284980774
