step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
8528,15.928205490112305,6.257381439208984,4.217550277709961,17.132688522338867,13.716330528259277,8.974321365356445,11.03774627049764,0.08824224025011063,0.17622746527194977,0.5941421389579773,0.6282793283462524,5.0,4,800.0
8766,6.633147239685059,48.33024597167969,3.7696142196655273,58.62083435058594,13.853936195373535,14.645450592041016,24.308871428171795,0.2865750193595886,0.3895494043827057,0.5659068822860718,0.5164545774459839,6.0,0,237.0
9566,12.95182991027832,7.141411781311035,18.949575424194336,17.288192749023438,3.1328587532043457,21.14858627319336,13.43540914853414,-0.4183889329433441,-0.328310489654541,0.7190050482749939,0.6787952184677124,5.0,0,800.0
10366,10.353005409240723,16.340885162353516,3.2976739406585693,3.296967029571533,-14.979249954223633,-3.53511643409729,2.4623608589172363,-0.42749685049057007,-0.39404943585395813,0.5793213248252869,0.5031589269638062,4.0,0,800.0
11166,3.475327491760254,-19.434167861938477,0.8117074966430664,10.768777847290039,16.952617645263672,12.231870651245117,4.134355545043945,-0.4679161608219147,-0.4152161180973053,0.6367015838623047,0.5536529421806335,4.0,0,800.0
11966,11.048827171325684,24.202054977416992,12.601995468139648,30.376663208007812,-1.4882869720458984,6.256882190704346,13.833022673924765,-0.4492424428462982,-0.3947646915912628,0.8073045611381531,0.7219892144203186,5.0,0,800.0
12766,11.688779830932617,-29.801939010620117,6.772639274597168,13.39927864074707,13.008493423461914,12.298543930053711,4.5609660148620605,-0.3666463792324066,-0.27448418736457825,0.6850419044494629,0.6599521636962891,5.0,18,800.0
13566,30.486434936523438,18.98787498474121,35.10130310058594,17.42824363708496,3.574301242828369,0.16175603866577148,17.623318990071613,-0.40715086460113525,-0.2540617883205414,0.584356963634491,0.5633856058120728,4.0,0,800.0
14366,-41.638526916503906,6.101509094238281,17.757051467895508,-26.421497344970703,33.753135681152344,-1.9216089248657227,-2.0616561571756997,-0.08437678217887878,0.23710085451602936,0.5967787504196167,0.6687742471694946,3.0,6,800.0
15166,-1.4418911933898926,2.9152374267578125,6.456902027130127,10.33144760131836,10.419160842895508,44.50951385498047,12.198395093282064,0.20912793278694153,0.33775049448013306,0.637237012386322,0.6607975363731384,5.0,0,800.0
15966,-17.62438201904297,12.7616548538208,2.730391025543213,-48.18885040283203,-30.486392974853516,3.1656241416931152,-12.94032589594523,-0.009099862538278103,-0.12597313523292542,0.4655868411064148,0.5432438850402832,2.0,37,800.0
16766,3.5864059925079346,31.254776000976562,20.523582458496094,6.991384506225586,11.02466106414795,12.744714736938477,14.354254126548767,0.09757517278194427,0.0032157308887690306,0.7146769165992737,0.7709819078445435,4.0,1,800.0
17337,4.9280219078063965,9.568675994873047,19.11353302001953,38.59284210205078,11.867705345153809,11.977914810180664,16.008115530014038,-0.10700063407421112,-0.4893381595611572,0.5448476076126099,0.5438331365585327,6.0,1,570.0
17846,19.314762115478516,65.07510375976562,12.036665916442871,11.021064758300781,83.72261047363281,10.635753631591797,33.634326775868736,0.40010979771614075,0.3024509847164154,0.642067551612854,0.625322163105011,6.0,2,508.0
18646,12.520294189453125,60.56608581542969,38.16498947143555,12.296504974365234,11.855216979980469,31.24407958984375,27.77452850341797,0.13915055990219116,0.09577739983797073,0.6461963057518005,0.7017996907234192,5.0,5,800.0
19446,16.738874435424805,12.829630851745605,51.04149627685547,12.4531831741333,12.540191650390625,39.00422668457031,24.10126717885335,-0.03481347858905792,-0.26878267526626587,0.5972412824630737,0.6526278257369995,5.0,7,800.0
19874,64.41961669921875,5.023334503173828,29.85529327392578,11.127681732177734,9.05671501159668,21.722131729125977,23.534128824869793,0.16877403855323792,-0.05606702342629433,0.6468068361282349,0.7098678946495056,6.0,4,427.0
20674,17.41208267211914,58.506160736083984,6.157241344451904,47.84374237060547,19.890687942504883,12.155190467834473,26.994184255599976,0.09464877098798752,-0.1005428284406662,0.6274383068084717,0.6973266005516052,5.0,5,800.0
20858,12.80133056640625,12.358824729919434,3.5489535331726074,21.0659236907959,24.967193603515625,10.30258846282959,14.174135764439901,0.33421438932418823,-0.06853566318750381,0.5418856143951416,0.6071543097496033,6.0,1,183.0
21658,12.148816108703613,6.373697280883789,36.30043029785156,18.988008499145508,10.67924976348877,16.779085159301758,16.878214518229168,0.3774090111255646,0.30532827973365784,0.6703121662139893,0.6436151266098022,5.0,2,800.0
22213,3.674227237701416,10.141593933105469,2.7924883365631104,29.20574378967285,48.98908615112305,53.56975555419922,24.72881583372752,0.10513246804475784,-0.17065902054309845,0.5731897950172424,0.6428756713867188,6.0,1,554.0
23013,42.554351806640625,10.369410514831543,-0.5539968013763428,32.42537307739258,7.432272434234619,10.282721519470215,17.08502209186554,0.20125629007816315,0.17284660041332245,0.7663072943687439,0.7876703143119812,5.0,1,800.0
23771,19.655851364135742,3.460669994354248,5.795239448547363,38.26140213012695,58.488319396972656,19.41180992126465,24.178882042566936,0.1133720651268959,-0.01658255234360695,0.6563008427619934,0.7129288911819458,6.0,1,757.0
23981,17.13957977294922,3.2621936798095703,11.836381912231445,25.863903045654297,38.27568435668945,9.76032829284668,17.68967851003011,0.566780686378479,0.47329458594322205,0.6554228067398071,0.48910778760910034,6.0,4,209.0
24781,10.985057830810547,4.424354553222656,28.589141845703125,12.121086120605469,47.97175598144531,5.974573135375977,18.34432824452718,0.6235547065734863,0.5525904297828674,0.695309042930603,0.4779580235481262,5.0,0,800.0
25384,6.507530689239502,16.408634185791016,22.860050201416016,17.58881187438965,10.328842163085938,6.257901191711426,13.325295050938925,0.42027783393859863,0.3039027750492096,0.5338061451911926,0.494681715965271,6.0,0,602.0
25578,11.50874137878418,33.34209442138672,11.024715423583984,12.165203094482422,12.475003242492676,18.684242248535156,16.53333330154419,0.4488365054130554,0.3145553767681122,0.6775778532028198,0.6268015503883362,6.0,1,193.0
26378,21.881061553955078,0.9278016090393066,3.1521120071411133,2.855018138885498,10.4705810546875,18.795955657958984,9.680421670277914,0.36281952261924744,0.29032185673713684,0.6899471879005432,0.6618741750717163,5.0,0,800.0
26411,6.38151741027832,12.30897045135498,3.8382418155670166,20.28668975830078,12.611916542053223,3.967359781265259,9.899115959803263,0.5701153874397278,0.5368971228599548,0.8603413701057434,0.6810239553451538,6.0,0,32.0
26526,19.419279098510742,53.38675308227539,6.586522102355957,4.757015228271484,11.529949188232422,15.775528907775879,18.575841267903645,0.18714511394500732,0.06674573570489883,0.7296752333641052,0.7698140144348145,6.0,0,114.0
26854,11.81889533996582,5.649003505706787,10.704209327697754,13.351147651672363,3.1283929347991943,10.291841506958008,9.157248377799988,0.23606754839420319,-0.10536698251962662,0.5093995332717896,0.5873216986656189,6.0,2,327.0
27654,3.2397208213806152,12.435033798217773,12.268988609313965,18.44872283935547,6.692154407501221,51.499244689941406,17.430644194285076,0.4291430711746216,0.29624485969543457,0.6284875273704529,0.5852510929107666,5.0,1,800.0
27845,18.065568923950195,65.72235107421875,41.51188659667969,11.377880096435547,32.0479736328125,2.8169846534729004,28.59044082959493,0.3581046164035797,0.20526015758514404,0.5919589400291443,0.5920299291610718,6.0,1,190.0
28645,58.19023132324219,35.96452331542969,23.59332847595215,12.240909576416016,6.250416278839111,19.19385528564453,25.90554404258728,0.5988302826881409,0.5269078016281128,0.7439039945602417,0.5608769059181213,5.0,5,800.0
29331,12.509567260742188,12.792407989501953,10.394946098327637,6.985418319702148,16.17701530456543,17.126468658447266,12.66430393854777,-0.04963325336575508,-0.1428210437297821,0.6707864999771118,0.7491438984870911,6.0,0,685.0
30131,6.195084095001221,58.084266662597656,18.276348114013672,38.11731719970703,10.300626754760742,11.001296997070312,23.662489970525105,0.1077507883310318,-0.0013674036599695683,0.6108359694480896,0.6728072166442871,5.0,1,800.0
30931,10.249505996704102,11.672133445739746,6.092562675476074,55.379547119140625,10.945700645446777,7.291675567626953,16.938520908355713,0.28006479144096375,0.1508999913930893,0.6156344413757324,0.6464552283287048,5.0,0,800.0
31475,10.544432640075684,17.623428344726562,3.6918280124664307,11.664735794067383,36.02825927734375,16.798709869384766,16.058565656344097,0.00976233184337616,-0.15895013511180878,0.5543757677078247,0.6181796193122864,6.0,0,543.0
32060,30.654598236083984,2.9461939334869385,6.087900161743164,11.449338912963867,8.558327674865723,12.65090560913086,12.05787742137909,0.3633183240890503,0.16076277196407318,0.6502718329429626,0.6695164442062378,6.0,0,584.0
32279,28.579296112060547,10.959074020385742,12.713859558105469,22.825035095214844,18.357797622680664,12.530009269714355,17.660845279693604,-0.030281519517302513,-0.23944541811943054,0.7224534749984741,0.7695228457450867,6.0,0,218.0
33079,6.044915676116943,22.030250549316406,26.146270751953125,6.033531665802002,57.13603210449219,59.199886322021484,29.431814511617024,0.08850368112325668,-0.11764740198850632,0.4972325563430786,0.5982164740562439,5.0,1,800.0
33879,10.40371322631836,65.67740631103516,19.816980361938477,33.36408996582031,3.2701430320739746,3.7030162811279297,22.705891529719036,0.16931328177452087,0.09627806395292282,0.6086816787719727,0.667155385017395,5.0,1,800.0
34679,31.01787567138672,17.200790405273438,15.375173568725586,66.39692687988281,6.263813495635986,61.39056396484375,32.940857330958046,-0.10599826276302338,-0.28181275725364685,0.5317188501358032,0.5852813124656677,5.0,2,800.0
35187,13.51739501953125,4.129549980163574,27.2210636138916,34.98476791381836,32.87409591674805,11.628868103027344,20.72595675786336,0.33187204599380493,0.13119693100452423,0.6053910851478577,0.6464901566505432,6.0,1,507.0
35987,18.61455726623535,43.94945526123047,8.178567886352539,51.22327423095703,11.967475891113281,6.639605522155762,23.42882267634074,0.44195738434791565,0.35595905780792236,0.6779105067253113,0.6276509761810303,5.0,5,800.0
36787,-69.69205474853516,11.15085220336914,46.79320526123047,6.18269157409668,10.671272277832031,21.72516632080078,4.471855481465657,0.3565795123577118,0.29328346252441406,0.5511034727096558,0.5310338139533997,5.0,21,800.0
37315,2.60245418548584,15.155624389648438,17.367788314819336,66.42533111572266,10.768367767333984,12.464381217956543,20.797324498494465,0.3522188663482666,0.30878594517707825,0.700871467590332,0.6893821358680725,6.0,1,527.0
37450,10.29712963104248,16.369850158691406,6.3564043045043945,37.173213958740234,31.12034797668457,10.395894050598145,18.618806680043537,0.07279638200998306,0.053010620176792145,0.7140645384788513,0.763236403465271,6.0,1,134.0
37717,23.956409454345703,6.040350914001465,10.064811706542969,18.84405517578125,15.213781356811523,10.90469741821289,14.170684337615967,-0.2011614292860031,-0.3658290207386017,0.6291168332099915,0.6360985040664673,6.0,0,266.0
37831,26.10678482055664,11.577311515808105,25.655052185058594,7.362468719482422,3.023932933807373,3.4594717025756836,12.86417031288147,0.24598361551761627,0.08212252706289291,0.5688856840133667,0.6227571368217468,6.0,0,113.0
38631,17.761669158935547,35.31282424926758,6.710299015045166,8.641822814941406,10.357479095458984,6.29812479019165,14.180369853973389,0.12971454858779907,0.0752488300204277,0.5932424664497375,0.6624587178230286,5.0,1,800.0
39431,3.5496320724487305,19.968055725097656,17.42300033569336,14.345460891723633,17.139015197753906,23.684661865234375,16.018304347991943,0.07353059202432632,0.08347595483064651,0.6480006575584412,0.7142806053161621,5.0,3,800.0
40231,16.709251403808594,11.116678237915039,6.789794921875,3.5524051189422607,-7.475398063659668,10.92982292175293,6.937092423439026,0.0024053542874753475,-0.10694728791713715,0.7272906303405762,0.7811694741249084,5.0,1,800.0
41031,16.34961700439453,12.15753173828125,17.38297462463379,9.665678977966309,19.089662551879883,17.235586166381836,15.3135085105896,0.4144425392150879,0.41933074593544006,0.6539072394371033,0.5886367559432983,5.0,3,800.0
41831,17.603870391845703,16.128862380981445,6.05929708480835,11.310336112976074,24.398836135864258,18.945463180541992,15.741110881169638,-0.0596357099711895,-0.05856810137629509,0.6428384780883789,0.6963031888008118,5.0,0,800.0
42559,5.962010383605957,13.501712799072266,74.40631103515625,35.1585693359375,12.534296989440918,1.9762802124023438,23.92319679260254,0.022026188671588898,-0.16119787096977234,0.6388577818870544,0.7086276412010193,6.0,1,727.0
43359,12.518389701843262,15.805014610290527,12.53132438659668,10.411598205566406,12.471552848815918,19.453975677490234,13.865309238433838,-0.05927620083093643,-0.157710462808609,0.6171668171882629,0.6796764135360718,5.0,1,800.0
43876,20.923715591430664,48.7162971496582,13.208226203918457,12.228902816772461,22.621990203857422,3.0912930965423584,20.131737510363262,-0.009172755293548107,-0.03807627782225609,0.5769667625427246,0.6510894894599915,6.0,0,516.0
44593,16.50621223449707,16.90131187438965,23.396745681762695,3.317798137664795,2.792181968688965,14.000274658203125,12.819087425867716,0.06806676834821701,0.00607761787250638,0.695625901222229,0.7602881789207458,6.0,0,716.0
45277,12.188108444213867,10.203289031982422,17.932594299316406,8.351752281188965,6.384693622589111,46.08699035644531,16.85790467262268,0.19431167840957642,0.04508311301469803,0.5995386242866516,0.6589567065238953,6.0,2,683.0
46077,15.975984573364258,3.7651495933532715,19.315073013305664,8.722408294677734,6.22147274017334,9.773115158081055,10.628867228825888,-0.03576767444610596,-0.11864984780550003,0.6856116056442261,0.7497667670249939,5.0,3,800.0
46877,26.534311294555664,27.236459732055664,42.31909942626953,37.78874206542969,16.31487274169922,6.721395015716553,26.152480045954388,0.08109504729509354,0.06386241316795349,0.6552230715751648,0.7188669443130493,5.0,5,800.0
47677,9.606271743774414,10.89543628692627,18.33722496032715,12.299093246459961,10.563875198364258,28.122547149658203,14.970741430918375,0.20211008191108704,-0.02106422185897827,0.5994511842727661,0.6570440530776978,5.0,0,800.0
48319,59.95790100097656,3.0322391986846924,18.330820083618164,13.371376037597656,16.46277618408203,17.674131393432617,21.471540649731953,0.45929309725761414,0.3580876588821411,0.6152724623680115,0.5406318306922913,6.0,1,641.0
49119,6.842560768127441,3.1732542514801025,13.28372859954834,11.706514358520508,49.67988586425781,11.665929794311523,16.058645606040955,-0.4410443603992462,-0.47014710307121277,0.6238784790039062,0.5267742872238159,5.0,0,800.0
49919,41.8177490234375,8.194998741149902,33.6829719543457,6.198686599731445,12.266241073608398,11.24726676940918,18.90131902694702,-0.3873538374900818,-0.41044479608535767,0.6536095142364502,0.6001266241073608,5.0,1,800.0
