step,total_loss,actor_loss,q1_loss,q2_loss,alpha
1,0.2621460258960724,0.12414638698101044,0.07190513610839844,0.06609450280666351,0.19993999600410461
2,0.3758823275566101,0.1552572399377823,0.11180286109447479,0.10882221907377243,0.19988027215003967
3,0.3358089327812195,0.0975673496723175,0.1217498630285263,0.11649173498153687,0.19982030987739563
4,0.33710360527038574,0.14580854773521423,0.10035631060600281,0.0909387618303299,0.1997603327035904
5,0.2652021050453186,0.08156254142522812,0.09395182877779007,0.08968774229288101,0.1997000277042389
6,0.2867395281791687,0.07228221744298935,0.11050649732351303,0.10395082831382751,0.19963937997817993
7,0.3331175744533539,0.12926894426345825,0.10419119149446487,0.09965744614601135,0.1995786726474762
8,0.34549084305763245,0.15302182734012604,0.09975094348192215,0.09271805733442307,0.19951806962490082
9,0.2714104950428009,0.16413044929504395,0.051675476133823395,0.055604565888643265,0.19945746660232544
10,0.27315956354141235,0.14299090206623077,0.06533882021903992,0.06482983380556107,0.19939669966697693
11,0.37332865595817566,0.16940927505493164,0.1036456748843193,0.10027370601892471,0.1993359625339508
12,0.4832603931427002,0.19313789904117584,0.14177751541137695,0.1483449935913086,0.1992754489183426
13,0.19867724180221558,0.11219522356987,0.04447736218571663,0.04200466349720955,0.19921447336673737
14,0.3629447817802429,0.1746905893087387,0.09485191851854324,0.09340228140354156,0.19915378093719482
15,0.27861616015434265,0.10306936502456665,0.08917316794395447,0.08637361973524094,0.19909265637397766
16,0.29902905225753784,0.14634358882904053,0.07887736707925797,0.07380810379981995,0.1990315467119217
17,0.2469194084405899,0.08596417307853699,0.08122015744447708,0.07973508536815643,0.19897013902664185
18,0.24276062846183777,0.10988902300596237,0.06805640459060669,0.06481519341468811,0.19890865683555603
19,0.2014080435037613,0.08154293894767761,0.06033828854560852,0.05952681601047516,0.19884704053401947
20,0.27175652980804443,0.0627080425620079,0.10523530095815659,0.10381318628787994,0.1987851858139038
21,0.22475294768810272,0.0704687088727951,0.07980631291866302,0.07447792589664459,0.19872330129146576
22,0.16147680580615997,0.04642398655414581,0.0591476634144783,0.05590515583753586,0.19866123795509338
23,0.22238540649414062,0.05836175009608269,0.0839385986328125,0.08008506149053574,0.19859927892684937
24,0.1397707462310791,0.038266438990831375,0.04899385944008827,0.05251045525074005,0.198537215590477
25,0.11365583539009094,0.02297591231763363,0.04700927436351776,0.0436706468462944,0.1984749287366867
26,0.10202906280755997,-0.005860971286892891,0.05550001561641693,0.05239001661539078,0.19841225445270538
27,0.11548033356666565,-0.007751820608973503,0.062081724405288696,0.061150431632995605,0.19834935665130615
28,0.10448205471038818,0.021408744156360626,0.04253305494785309,0.04054025188088417,0.19828659296035767
29,0.09123003482818604,-0.004732395522296429,0.048941779881715775,0.04702065512537956,0.1982237696647644
30,0.07026451081037521,-0.014240876771509647,0.04168543964624405,0.04281994700431824,0.19816075265407562
31,0.05030671879649162,-0.01770024746656418,0.034258414059877396,0.033748552203178406,0.19809764623641968
32,0.06450799852609634,-0.052186012268066406,0.06148434057831764,0.05520967021584511,0.1980343461036682
33,0.05813665688037872,-0.0702272281050682,0.06352735310792923,0.0648365318775177,0.1979706883430481
34,0.03154026344418526,-0.09668056666851044,0.06678116321563721,0.06143966689705849,0.1979064792394638
35,0.03076734021306038,-0.06367368996143341,0.04908577725291252,0.04535525292158127,0.1978423148393631
36,-0.01245441660284996,-0.10806970298290253,0.04821253940463066,0.047402746975421906,0.19777777791023254
37,0.007409233599901199,-0.06958968192338943,0.03758014366030693,0.039418771862983704,0.19771325588226318
38,0.0706343948841095,-0.06423469632863998,0.06645751744508743,0.06841157376766205,0.19764888286590576
39,-0.007442101836204529,-0.1171640008687973,0.055662933737039566,0.05405896529555321,0.19758419692516327
40,0.0077100880444049835,-0.11450362205505371,0.06363674253225327,0.05857696756720543,0.1975191980600357
41,-0.04563093185424805,-0.12471472471952438,0.04029305651783943,0.038790732622146606,0.1974538117647171
42,0.0671955794095993,-0.061805080622434616,0.06411760300397873,0.06488306075334549,0.1973886787891388
43,-0.02958325296640396,-0.10773345828056335,0.03910074010491371,0.03904946893453598,0.1973234862089157
44,0.02380605787038803,-0.12963305413722992,0.07724431902170181,0.07619479298591614,0.19725805521011353
45,-0.01430177316069603,-0.10806682705879211,0.04679540544748306,0.04696964845061302,0.1971924751996994
46,0.05775793641805649,-0.15462654829025269,0.10604991763830185,0.10633456707000732,0.1971263438463211
