env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
800,1,634,0.7675037384033203,2.6623952388763428,-1.0356950759887695,-1.138331413269043,0.6970746517181396,-3.9407620429992676,-0.3313024838765462,0.020776646211743355,0.034411266446113586,0.22959841787815094,0.2813543975353241,0.0,0,800.0
1600,2,1434,28.731525421142578,3.753594398498535,8.050422668457031,20.385334014892578,3.694837808609009,12.287349700927734,12.817177335421244,0.046038057655096054,0.05251643434166908,0.24499890208244324,0.2995970845222473,1.0,0,800.0
2400,3,2234,13.747247695922852,-4.376742362976074,27.309377670288086,6.017735481262207,37.608245849609375,9.70273208618164,15.001432736714682,0.07954057306051254,0.07862837612628937,0.25851213932037354,0.3154711127281189,3.0,0,800.0
3200,4,3034,14.42689037322998,26.85649871826172,25.103355407714844,8.551396369934082,22.497146606445312,58.18769073486328,25.93716303507487,0.09323534369468689,0.11086415499448776,0.23948043584823608,0.31458112597465515,3.0,0,800.0
3989,5,3823,59.09598159790039,19.673633575439453,45.61764907836914,33.53313446044922,14.2214937210083,19.733253479003906,31.979190985361736,0.10319355875253677,0.06812193989753723,0.19533735513687134,0.3110949397087097,6.0,0,789.0
4789,6,4623,36.014984130859375,-64.34715270996094,18.310810089111328,26.018983840942383,67.04004669189453,50.157257080078125,22.1991548538208,0.10338498651981354,0.0904516950249672,0.15495847165584564,0.29280316829681396,5.0,0,800.0
5346,7,5180,50.399559020996094,34.27404022216797,24.757078170776367,24.874401092529297,58.76500701904297,66.56956481933594,43.27327505747477,0.1204967200756073,0.11657027155160904,0.16222882270812988,0.3127883970737457,6.0,0,557.0
6146,8,5980,13.715490341186523,27.326183319091797,-315.3566589355469,45.66600799560547,52.96576690673828,36.92661666870117,-23.126098950703938,0.05803113803267479,0.04983460158109665,0.11532844603061676,0.2769568860530853,5.0,0,800.0
6492,9,6326,52.11845397949219,57.04524612426758,28.498428344726562,19.65606689453125,34.10089111328125,65.36198425292969,42.79684511820475,0.17425383627414703,0.17518199980258942,0.19931820034980774,0.3511000871658325,6.0,0,346.0
6636,10,6470,57.01130676269531,25.09269905090332,54.814483642578125,29.554494857788086,37.84650421142578,20.481786727905273,37.46687920888265,0.39816683530807495,0.327903151512146,0.390799343585968,0.412058025598526,6.0,0,144.0
