step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
33464,103.23438262939453,105.01348876953125,252.73275756835938,244.0,264.0,151.66510009765625,186.77428817749023,0.34318673610687256,0.3624994456768036,0.7370593547821045,0.7165239453315735,5.0,2.0,800.0
34264,152.33726501464844,228.91851806640625,150.45782470703125,199.66476440429688,271.88348388671875,227.25303649902344,205.0858154296875,0.16884374618530273,0.4671851694583893,0.6478104591369629,0.6409311294555664,5.0,1.1666666666666667,800.0
35064,278.0190734863281,145.0,15.0,101.89534759521484,238.02882385253906,185.0,160.49054082234701,0.2103407233953476,0.3318710923194885,0.6315761208534241,0.6459147334098816,5.0,4.5,800.0
35426,200.0156707763672,-156.88929748535156,249.0,149.39410400390625,52.07740783691406,101.49610900878906,99.18233235677083,0.44672060012817383,0.36622679233551025,0.7498557567596436,0.6930987238883972,6.0,12.666666666666666,361.0
36226,150.0,252.04583740234375,252.0321044921875,21.0,201.0,100.2249526977539,162.7171490987142,0.4780678451061249,0.5858272910118103,0.7853820323944092,0.6453508138656616,5.0,4.666666666666667,800.0
37026,242.7080535888672,187.16258239746094,133.0,104.95633697509766,236.01576232910156,286.0003967285156,198.30718866984049,0.40618523955345154,0.31336429715156555,0.6162686347961426,0.5901252627372742,5.0,0.0,800.0
37761,253.75112915039062,100.65298461914062,151.47418212890625,-836.8240966796875,354.06903076171875,201.03976440429688,37.3604990641276,-0.1920444369316101,0.1637762188911438,0.6336181163787842,0.710851788520813,6.0,19.0,734.0
38540,98.08445739746094,189.69786071777344,157.37393188476562,241.69224548339844,186.0,242.1927490234375,185.840207417806,0.3462579548358917,0.2960292398929596,0.6929953098297119,0.6818901300430298,6.0,3.8333333333333335,778.0
38750,102.02550506591797,346.0,302.81378173828125,145.0,248.06069946289062,201.79965209960938,224.28327306111655,0.24763725697994232,0.4476092755794525,0.6873457431793213,0.6619189977645874,6.0,0.0,209.0
39550,100.5422592163086,151.10507202148438,283.00634765625,202.08270263671875,252.0,-36.83482360839844,158.6502596537272,0.438791960477829,0.3038511872291565,0.6781554818153381,0.6456179022789001,5.0,5.166666666666667,800.0
39929,248.47386169433594,332.9676513671875,98.71100616455078,295.1507568359375,144.28961181640625,193.12342834472656,218.78605270385742,-0.25510525703430176,-0.39536499977111816,0.6803333759307861,0.6636446118354797,6.0,0.3333333333333333,378.0
40729,168.0,103.13641357421875,90.4275894165039,95.18441009521484,137.50836181640625,126.13900756835938,120.06596374511719,0.34379521012306213,0.20992612838745117,0.6265284419059753,0.6457766890525818,3.0,1.3333333333333333,800.0
41529,84.60057830810547,283.0,250.92332458496094,132.0,239.4878387451172,188.330078125,196.39030329386392,0.5100804567337036,0.4486024081707001,0.706061065196991,0.6022568941116333,5.0,0.0,800.0
42329,196.09857177734375,102.32015991210938,145.06488037109375,244.00076293945312,-1322.81396484375,297.2041015625,-56.354248046875,0.4860130846500397,0.4503094553947449,0.7577537298202515,0.6539474725723267,5.0,26.166666666666668,800.0
43129,234.0224609375,167.15000915527344,-797.7359008789062,196.59661865234375,144.44802856445312,103.52991485595703,8.00185521443685,0.2770562469959259,0.5928125977516174,0.7240636348724365,0.6451663970947266,5.0,19.333333333333332,800.0
43929,109.06505584716797,171.67413330078125,152.63575744628906,198.4944305419922,307.1839294433594,-7.72650146484375,155.22113418579102,0.3884381651878357,0.45626404881477356,0.6820674538612366,0.6143512725830078,5.0,5.0,800.0
44729,235.4696044921875,193.0,102.38153839111328,-1763.8402099609375,144.60345458984375,273.0,-135.89760208129883,0.4653049111366272,0.46711254119873047,0.79120272397995,0.69467693567276,5.0,34.166666666666664,800.0
45529,151.34169006347656,201.1558380126953,-11.0,250.002197265625,-1258.7984619140625,100.4325942993164,-94.47769037882487,0.3535288870334625,0.32204437255859375,0.736305832862854,0.7207837104797363,5.0,30.333333333333332,800.0
46329,-1676.5665283203125,-252.19444274902344,-1342.558837890625,98.8424072265625,143.84100341796875,-207.98968505859375,-539.4376805623373,0.2939273416996002,0.4974946081638336,0.7782965302467346,0.7228036522865295,4.0,71.66666666666667,800.0
47129,241.4147186279297,146.66073608398438,-1409.026611328125,-865.2705078125,104.39422607421875,195.2644500732422,-264.4271647135417,0.4343067407608032,0.3820590674877167,0.7332764863967896,0.6755788922309875,4.0,44.333333333333336,800.0
47929,178.0,100.70586395263672,298.0,151.15478515625,-907.3388671875,251.06871032714844,11.931748708089193,0.702951967716217,0.6641170382499695,0.828694760799408,0.5231172442436218,5.0,19.666666666666668,800.0
48723,-21.000015258789062,100.5118408203125,148.01687622070312,298.0,199.036865234375,210.04852294921875,155.76901499430338,0.09119318425655365,0.14158675074577332,0.7364853620529175,0.7838752269744873,6.0,6.833333333333333,793.0
49022,151.02145385742188,250.0,30.0,199.0,100.4648208618164,252.04074096679688,163.7545026143392,0.34844231605529785,0.23984470963478088,0.7679229974746704,0.7608575224876404,6.0,6.166666666666667,298.0
49822,151.72109985351562,-21.9007568359375,-150.66085815429688,37.16783142089844,196.17727661132812,103.36369323730469,52.64471435546875,0.5124313235282898,0.33170434832572937,0.7586649060249329,0.6940098404884338,4.0,13.0,800.0
50622,-146.3126220703125,-478.29058837890625,-790.5724487304688,-78.0,144.08029174804688,104.32775115966797,-207.4612693786621,0.20399363338947296,0.25210389494895935,0.707854151725769,0.7376492023468018,3.0,35.666666666666664,800.0
51422,194.4117889404297,-244.99017333984375,231.74134826660156,105.88259887695312,-585.9556884765625,154.86363220214844,-24.00774892171224,0.18891166150569916,0.0929938405752182,0.7778054475784302,0.8134094476699829,5.0,22.666666666666668,800.0
52222,142.3621063232422,201.6732177734375,150.15545654296875,101.70116424560547,251.68556213378906,301.53582763671875,191.5188891092936,0.3878805935382843,0.2712692320346832,0.6760590076446533,0.6609569787979126,5.0,1.8333333333333333,800.0
53022,141.32424926757812,-144.48143005371094,177.09756469726562,104.94969177246094,176.49447631835938,119.0,95.73075866699219,0.3770110607147217,0.22506174445152283,0.6526690721511841,0.6548295021057129,4.0,8.333333333333334,800.0
53822,253.79359436035156,150.7277069091797,-975.0,201.50808715820312,-657.5718383789062,102.9471435546875,-153.93255106608072,0.12569239735603333,-0.06521830707788467,0.7798593044281006,0.8301418423652649,4.0,33.833333333333336,800.0
54056,101.12831115722656,346.018798828125,245.0,201.47157287597656,147.21881103515625,297.20306396484375,223.0067596435547,0.5066822171211243,0.3187798857688904,0.7694787383079529,0.6993153691291809,6.0,0.0,233.0
54856,-394.0,296.0,150.88018798828125,203.62399291992188,-2418.790283203125,101.20616912841797,-343.5133221944173,0.2954097092151642,0.30875280499458313,0.6707524061203003,0.6702153086662292,5.0,55.166666666666664,800.0
55656,64.64057159423828,-3135.9736328125,-2940.783447265625,121.0446548461914,65.30034637451172,100.80310821533203,-954.1613998413086,0.8436833024024963,0.47520712018013,0.8123663067817688,0.5348758101463318,2.0,105.16666666666667,800.0
56456,92.0,86.011474609375,93.36653137207031,142.0,95.05997467041016,-768.0,-43.260336558024086,0.5626910328865051,-0.5470491051673889,0.7389010787010193,0.7860638499259949,2.0,14.5,800.0
57256,134.75143432617188,166.00038146972656,229.01248168945312,82.19281005859375,177.0313720703125,176.00088500976562,160.83156077067056,0.8060216903686523,0.05421973019838333,0.7539142966270447,0.6741989254951477,4.0,0.3333333333333333,800.0
58056,249.0,-2917.98583984375,179.0,100.6220703125,151.4774627685547,300.0037841796875,-322.9804204305013,0.5991500020027161,0.6295104026794434,0.6916153430938721,0.41944587230682373,5.0,53.166666666666664,800.0
58856,143.04248046875,-797.0,-588.7227783203125,99.14253997802734,144.00537109375,198.1240234375,-133.56806055704752,0.42843541502952576,-0.3201809227466583,0.7635757327079773,0.8028687834739685,3.0,28.0,800.0
59656,-181.76333618164062,104.56818389892578,189.00094604492188,201.73355102539062,290.0,249.8360137939453,142.22922643025717,0.38764411211013794,0.27130213379859924,0.6145170331001282,0.5971499085426331,5.0,7.166666666666667,800.0
60456,-1896.94677734375,-2166.859130859375,100.52104949951172,151.244873046875,191.00579833984375,252.006103515625,-561.5046806335449,0.3227576017379761,0.3340841233730316,0.7438784241676331,0.7250141501426697,4.0,74.66666666666667,800.0
61256,98.78730773925781,-693.9984130859375,200.4583282470703,152.2642364501953,237.2027130126953,-1735.0,-290.0476379394531,0.8053014874458313,0.5256432294845581,0.7817147374153137,0.48021453619003296,4.0,47.166666666666664,800.0
62056,295.7508239746094,97.33443450927734,132.0089111328125,152.42933654785156,-34.798919677734375,200.96560668945312,140.61503219604492,-0.0006331444019451737,0.36781737208366394,0.5921916961669922,0.6392205953598022,5.0,6.5,800.0
62525,340.1112976074219,102.7759017944336,151.44935607910156,243.88392639160156,203.6697998046875,280.1363525390625,220.33777236938477,0.023328730836510658,0.244912788271904,0.6080042123794556,0.666573703289032,6.0,0.16666666666666666,468.0
63325,-37.99974822998047,70.99998474121094,151.40982055664062,100.53077697753906,-359.0,150.0,12.656805674235025,0.02576996013522148,0.1949245184659958,0.5133380889892578,0.5835503935813904,3.0,13.833333333333334,800.0
64125,115.89845275878906,86.0,113.39706420898438,85.01576232910156,74.61601257324219,149.3952178955078,104.05375162760417,0.1229976937174797,0.24634495377540588,0.5602344870567322,0.6071593761444092,3.0,1.8333333333333333,800.0
64925,248.54901123046875,194.78543090820312,101.01113891601562,175.00924682617188,136.04205322265625,-1045.6651611328125,-31.711380004882812,0.12275364995002747,0.1929958313703537,0.589074969291687,0.6472036242485046,4.0,20.833333333333332,800.0
65725,152.98101806640625,-5173.990234375,102.79069519042969,-2342.865478515625,106.04263305664062,198.0379638671875,-1159.500567118327,0.1775822937488556,-0.20877261459827423,0.6434447169303894,0.7111870050430298,3.0,130.83333333333334,800.0
66525,-796.6573486328125,-41.0,192.6322784423828,150.11912536621094,248.0,101.31144714355469,-24.26574961344401,0.11799316108226776,0.31997618079185486,0.6848165988922119,0.7161360383033752,4.0,20.833333333333332,800.0
67325,-911.0,-992.3533325195312,187.63880920410156,-1148.999267578125,144.09475708007812,109.02399444580078,-435.2658398946126,0.5345981121063232,0.29593518376350403,0.797397255897522,0.7350729703903198,3.0,57.5,800.0
68125,24.00977325439453,53.246307373046875,74.01676940917969,-242.04302978515625,91.09327697753906,85.0714111328125,14.232418060302734,0.7031251788139343,-0.36836740374565125,0.770934522151947,0.8017169237136841,3.0,4.666666666666667,800.0
