env_step,episode,train_step,0_episode_r,1_episode_r,2_episode_r,3_episode_r,4_episode_r,5_episode_r,mean_episode_r,action_left_mean,action_right_mean,action_abs_mean,action_std,num_target,num_collision,finish_time
36959,50,36793,17.907821655273438,10.769132614135742,10.344820022583008,13.818402290344238,13.056482315063477,15.268282890319824,13.527490297953287,0.06889666616916656,0.03553921356797218,0.11764249205589294,0.2501107454299927,5.0,0,800.0
37759,51,37593,11.507291793823242,1.2313227653503418,8.44428539276123,11.486461639404297,12.047796249389648,27.42705535888672,12.024035533269247,0.07136750221252441,0.04901736229658127,0.11858582496643066,0.2536526620388031,5.0,1,800.0
38559,52,38393,10.785806655883789,5.629480361938477,27.001541137695312,10.15952205657959,22.382217407226562,25.040245056152344,16.833135445912678,0.20255939662456512,0.15909582376480103,0.20994608104228973,0.34713730216026306,4.0,2,800.0
39359,53,39193,16.69877815246582,3.254101276397705,17.930339813232422,7.200448989868164,6.843835353851318,-2.1635236740112305,8.293996651967367,0.1977829933166504,0.1473778635263443,0.22691696882247925,0.3436663746833801,3.0,3,800.0
40159,54,39993,9.318427085876465,23.681396484375,7.810134410858154,16.086824417114258,22.194683074951172,7.244986534118652,14.389408667882284,0.1142927035689354,0.08205359429121017,0.14653000235557556,0.2859112024307251,5.0,0,800.0
40959,55,40793,15.606155395507812,5.321845531463623,23.22397232055664,13.470559120178223,9.900995254516602,7.402514457702637,12.487673679987589,0.12460645288228989,0.08603480458259583,0.1526678502559662,0.2962973415851593,5.0,3,800.0
41759,56,41593,16.831878662109375,17.507373809814453,16.533660888671875,13.769580841064453,20.24219512939453,12.234579086303711,16.1865447362264,0.1936488300561905,0.1834726482629776,0.215349018573761,0.34708166122436523,4.0,2,800.0
42559,57,42393,6.275206089019775,8.95683479309082,31.419103622436523,17.981931686401367,6.153262138366699,12.689002990722656,13.912556886672974,0.1688612550497055,0.14039337635040283,0.19383324682712555,0.34054845571517944,4.0,5,800.0
43359,58,43193,-0.4675792455673218,18.780126571655273,5.8732829093933105,8.767704963684082,7.145676136016846,12.101163864135742,8.700062533219656,0.10493919998407364,0.10169045627117157,0.13137714564800262,0.28771424293518066,5.0,1,800.0
44159,59,43993,12.797028541564941,7.503073692321777,12.324942588806152,24.66604995727539,8.302990913391113,24.65524673461914,15.041555404663086,0.13040786981582642,0.10985887795686722,0.1404028683900833,0.2950594425201416,5.0,7,800.0
44757,60,44591,23.671615600585938,27.903488159179688,27.917118072509766,10.448287010192871,25.531639099121094,6.174001693725586,20.27435827255249,0.19779819250106812,0.17893198132514954,0.22033143043518066,0.3667358160018921,6.0,1,597.0
45219,61,45053,34.01863479614258,8.802851676940918,21.87679100036621,16.89946937561035,31.078163146972656,15.082160949707031,21.29301182428996,0.12581218779087067,0.08071844279766083,0.15571102499961853,0.3068566620349884,6.0,0,461.0
46019,62,45853,32.331886291503906,16.569122314453125,19.833271026611328,6.176211357116699,10.963101387023926,19.940113067626953,17.63561757405599,0.1582508683204651,0.12334271520376205,0.15396885573863983,0.3129323124885559,5.0,0,800.0
46819,63,46653,13.281869888305664,26.135448455810547,17.8610782623291,15.636488914489746,16.384944915771484,32.81079864501953,20.351771513621014,0.16288557648658752,0.13542768359184265,0.20269441604614258,0.3449821174144745,4.0,1,800.0
47619,64,47453,17.260597229003906,15.929296493530273,19.910240173339844,19.951169967651367,27.512855529785156,11.120209693908691,18.61406151453654,0.09761617332696915,0.08383190631866455,0.18336491286754608,0.32283154129981995,4.0,0,800.0
48419,65,48253,11.834640502929688,2.419522762298584,14.119434356689453,0.5174951553344727,22.588977813720703,-2.127488374710083,8.225430369377136,0.1548263132572174,0.11355022341012955,0.19610607624053955,0.3263450562953949,4.0,10,800.0
49219,66,49053,8.089935302734375,-0.8847389221191406,11.097061157226562,-2.103982448577881,8.103970527648926,38.70334243774414,10.500931342442831,0.14699852466583252,0.14693842828273773,0.25530198216438293,0.3635128438472748,3.0,5,800.0
50019,67,49853,15.094447135925293,6.913164138793945,20.749170303344727,19.07610321044922,16.388578414916992,2.2581281661987305,13.413265228271484,0.09031403809785843,0.07213062047958374,0.18194177746772766,0.3240428566932678,4.0,1,800.0
50819,68,50653,17.43588638305664,13.960653305053711,14.240436553955078,2.5578083992004395,20.537689208984375,19.366558074951172,14.68317198753357,0.18069064617156982,0.14013013243675232,0.2098575383424759,0.36341962218284607,4.0,0,800.0
51619,69,51453,23.60916519165039,22.559856414794922,11.400630950927734,18.96515655517578,13.438652038574219,16.787090301513672,17.79342524210612,0.18355824053287506,0.11622673273086548,0.19380292296409607,0.3268197774887085,5.0,1,800.0
52419,70,52253,11.297666549682617,12.072386741638184,8.96851921081543,9.482034683227539,0.7527472972869873,9.50436019897461,8.679619113604227,0.1456015259027481,0.13636675477027893,0.24631154537200928,0.3574099540710449,3.0,5,800.0
53219,71,53053,5.530201435089111,18.826412200927734,15.295692443847656,-2.3957154750823975,12.362693786621094,23.88907241821289,12.251392801602682,0.043639183044433594,0.06412669271230698,0.13076427578926086,0.26188886165618896,4.0,0,800.0
54019,72,53853,0.7444626092910767,10.553913116455078,19.862308502197266,17.267301559448242,9.064216613769531,12.754486083984375,11.707781414190928,0.12390503287315369,0.14104652404785156,0.1967088133096695,0.3241020739078522,4.0,1,800.0
